1 1:0.8206135536426137 2:0.3664107960876563 3:0.23443110065618422 4:0.20750278568775535 5:0.1 6:0.004387614391375204 7:0.07270903848564624 8:0.3107684593205466 9:335.0 10:334.5 11:334.5 12:334.5 13:26289.0 14:191.42857142857142 15:170.12084540354343 16:26.334826754327825 17:0.9504625223561067 18:11346.474202907402 19:-5849.397919528737 20:9955.695001203141 21:-16356.99700792643 22:-15617.049464350834 23:1751.3197709673727
1 1:0.5435314529762434 2:0.5949542556140838 3:0.3942334349875243 4:0.6845023565289714 5:0.1 6:0.1 7:0.1 8:0.1 9:429.75 10:429.25 11:429.25 12:429.25 13:7912.0 14:245.57142857142858 15:228.14397530811056 16:7.31843394575678 17:0.955606896229886 18:1737.6536686773134 19:-398.189793894564 20:4645.310088412124 21:-2336.7789199263966 22:-1044.2841961787067 23:-2578.6747656480716
1 1:0.3681054900036273 2:0.46230529595015574 3:0.6919003115264798 4:1.0 5:0.1 6:0.1 7:0.00018360414945377767 8:0.04691086018544019 9:279.5 10:279.0 11:279.0 12:279.0 13:6359.0 14:159.71428571428572 15:167.51180281291423 16:19.70230251615972 17:0.9438385209075906 18:398.52397750210594 19:-365.4703111981689 20:-621.3787714375641 21:-141.5057974850343 22:1.6019787818014204 23:-225.67286641597394
1 1:0.20928684414640553 2:0.004651162790697674 3:0.1 4:0.1 5:0.0004706989879971758 6:0.12755942574723464 7:0.2788891503883267 8:1.0 9:351.5 10:351.0 11:351.0 12:351.0 13:2269.0 14:200.85714285714286 15:178.8474438264783 16:0.6008432742081304 17:0.9189172646962341 18:1604.600136252489 19:-575.9198840716865 20:4451.130810327519 21:-3557.8557096663485 22:-907.2879134245268 23:2159.9721647933707
1 1:1.0 2:1.0 3:0.5418514412416852 4:0.5001385809312638 5:0.1540597472232861 6:0.11882420528533129 7:0.09814247414783608 8:0.08655687476062811 9:123.5 10:123.0 11:123.0 12:123.0 13:18666.0 14:70.57142857142857 15:88.13278479148406 16:23.231879440156717 17:0.9728466809195392 18:3212.7016812529996 19:-2229.9035336952065 20:897.2619306824739 21:-6193.107315637888 22:-6341.733364160558 23:-554.4422166889326
1 1:0.08741528281887387 2:1.0 3:0.8356547403303475 4:0.8837570548335318 5:0.1 6:0.0020098790665985353 7:0.03461079884176461 8:0.025907000510986204 9:652.0 10:651.5 11:651.5 12:651.5 13:51079.0 14:372.57142857142856 15:328.0678750079698 16:34.271219041340984 17:0.9723705388750609 18:6553.045626865699 19:940.7381994095138 20:21375.601742253886 21:1659.5296967746428 22:21161.921159572885 23:-6023.884491914859
1 1:0.3177810370114744 2:0.5070422535211268 3:0.543661971830986 4:1.0 5:0.1 6:0.1 7:0.1 8:0.1 9:233.0 10:232.5 11:232.5 12:232.5 13:1951.0 14:133.14285714285714 15:118.9218573823387 16:3.5110432409438728 17:0.9266265751655023 18:346.9577759403318 19:-212.30310118390884 20:-51.52222554384327 21:-527.8430585921171 22:-1092.8108708570383 23:-930.8123060631184
1 1:0.9370921365170646 2:1.0 3:0.8578277886497064 4:0.9051859099804306 5:0.0008791852882995091 6:0.1 7:0.0008791852882995091 8:0.0386841526851784 9:179.0 10:178.5 11:178.5 12:178.5 13:23808.0 14:102.28571428571429 15:93.47988979410688 16:21.7743282045189 17:0.9816005834777033 18:1003.6310711374921 19:-635.2973820315973 20:-425.9939837406326 21:-1174.417100152988 22:-2104.66748831347 23:-1340.152535404272
1 1:0.3815302280718131 2:0.004538321245281418 3:0.1 4:0.1 5:0.1 6:0.006894265826980444 7:0.12568776930725886 8:0.748491879350348 9:307.0 10:306.5 11:306.5 12:306.5 13:8349.0 14:175.42857142857142 15:155.77076302132213 16:3.0963977823575517 17:0.91587894773143 18:10353.029048127792 19:1209.1855346140576 20:13759.50995739185 21:5435.3016070474205 22:-10063.802069022084 23:-1660.9387946131867
1 1:1.0 2:0.010309278350515464 3:0.1 4:0.1 5:0.1 6:0.1 7:0.0032025620496397116 8:0.732586068855084 9:213.0 10:212.5 11:212.5 12:212.5 13:1472.0 14:121.71428571428571 15:117.44021492501047 16:0.7231401049959798 17:0.9482991778866565 18:674.1803389372686 19:-504.0518367764242 20:692.9807776263708 21:-2029.5918845447854 22:-2369.05367588163 23:-631.673234993991
1 1:1.0 2:1.0 3:0.8469117491259668 4:0.9175760144083059 5:0.28105388444059726 6:0.7100735771478035 7:0.5256979008872539 8:0.5322982038519801 9:309.5 10:309.0 11:309.0 12:309.0 13:23333.0 14:176.85714285714286 15:156.26756227831854 16:32.431316971739065 17:0.971378900451123 18:1458.8142083803127 19:-658.3610245936885 20:1896.5441896769657 21:-2613.3397469994293 22:-2753.995031148191 23:1977.5254524159777
1 1:0.713362914296921 2:0.8929065743944636 3:1.0 4:0.9446366782006921 5:0.36385477843032565 6:0.9826481580352376 7:0.5890727887524471 8:0.7259298807617014 9:426.5 10:426.0 11:426.0 12:426.0 13:13720.0 14:243.71428571428572 15:227.9778900844267 16:8.676356642395934 17:0.9810784632245164 18:1284.0620808654116 19:-308.34687117856873 20:1590.8426650213446 21:-1300.6667325002109 22:-4057.011946444596 23:3340.7139222830297
1 1:0.15226410459371673 2:0.5245901639344263 3:0.37459016393442623 4:1.0 5:0.1 6:0.1 7:0.1 8:0.1 9:369.5 10:369.0 11:369.0 12:369.0 13:4413.0 14:211.14285714285714 15:229.28736091976597 16:9.477470514141759 17:0.948987064120088 18:305.5774907364391 19:-180.30685919069987 20:-563.7548681699643 21:10.014097566063631 22:250.59539096691498 23:-558.7260876450205
1 1:0.6164185473165181 2:0.7106109324758842 3:1.0 4:0.9609554432705558 5:0.1 6:0.0067612687813021705 7:0.069449081803005 8:0.24490818030050082 9:286.5 10:286.0 11:286.0 12:286.0 13:10598.0 14:163.71428571428572 15:145.12921758184453 16:19.377273622434913 17:0.9633835343659083 18:586.3268103505425 19:-299.6636894810391 20:1519.6641874017344 21:-1733.1202025867694 22:-383.5870359889781 23:-496.07013810957557
1 1:0.3766017672034579 2:0.599095652173913 3:0.25808695652173913 4:0.20528695652173912 5:0.1 6:0.019864074103230208 7:0.01658400902673909 8:0.09171061953869165 9:370.0 10:369.5 11:369.5 12:369.5 13:23906.0 14:211.42857142857142 15:194.9416448529128 16:9.795863388306401 17:0.9732326970727608 18:7713.6034718918 19:-2748.685654635522 20:9888.393834597193 21:-9428.679983394994 22:3183.1487009162024 23:174.30789728765632
1 1:0.0169589963991172 2:1.0 3:0.5721557648256553 4:0.5075082718248918 5:0.1 6:0.1 7:0.1 8:0.1 9:237.5 10:237.0 11:237.0 12:237.0 13:6427.0 14:135.71428571428572 15:126.5325641719094 16:9.99148250110271 17:0.9672280762217623 18:94.85634608276962 19:28.75551971805655 20:257.4319738150258 21:176.70491162615332 22:-63.75314253223832 23:131.1939072070338
1 1:1.0 2:1.0 3:0.7599880739415623 4:0.5913337308686146 5:0.1 6:1.0 7:0.44217169796973615 8:0.00878260208349175 9:282.25 10:281.75 11:281.75 12:281.75 13:18343.0 14:161.28571428571428 15:159.6386225069559 16:43.10083502865425 17:0.9678172018732745 18:519.1634243657626 19:-329.54244860810684 20:897.2258186422605 21:-1627.8641875767396 22:-1451.5872260470976 23:-31.635299610423868
1 1:1.0 2:0.616398243045388 3:0.3294289897510981 4:1.0 5:0.1 6:0.1 7:0.1 8:0.1 9:297.0 10:296.5 11:296.5 12:296.5 13:1293.0 14:169.71428571428572 15:198.5034827227503 16:3.944485506096688 17:0.9420487657117983 18:110.45353050577538 19:-109.11339975307406 20:190.54130376408503 21:-55.31937206428512 22:-230.22176358171484 23:-211.96134311847507
1 1:0.6470158866466295 2:0.04801684801684802 3:0.31604071604071604 4:1.0 5:0.001845173194665772 6:0.1 7:0.006835527971148201 8:0.12714920741424138 9:198.5 10:198.0 11:198.0 12:198.0 13:15952.0 14:113.42857142857143 15:102.13696286689492 16:44.418664106371345 17:0.9589564419576122 18:571.3662456999043 19:-402.36861719501627 20:537.0149864222951 21:-1562.9442108992293 22:-1978.6047501761102 23:-921.5881607875624
1 1:0.06562980687062041 2:0.14862914862914864 3:0.1 4:0.1 5:0.1 6:0.1 7:0.1 8:0.9540540540540541 9:226.0 10:225.5 11:225.5 12:225.5 13:729.0 14:129.14285714285714 15:122.93137292400014 16:0.4724311026364711 17:0.9548298296896952 18:283.9324184759413 19:-163.46296506404587 20:702.9939853830025 21:-959.1914973023172 22:-434.3279439563031 23:-18.15035099262609
1 1:0.17659927710426646 2:0.985671758061375 3:1.0 4:0.9483348635339287 5:0.1 6:0.17393238434163702 7:0.19136351654145248 8:0.05072821932252537 9:673.0 10:672.5 11:672.5 12:672.5 13:93275.0 14:384.57142857142856 15:340.00330130450084 16:30.60523089947836 17:0.9885862977157248 18:6001.732903995374 19:3062.263846689422 20:8159.7183825131 21:3130.528036404384 22:10070.977994579143 23:-10090.788845672252
1 1:0.28047310652932006 2:0.002363268062120189 3:0.1 4:0.1 5:0.1 6:0.1 7:0.1 8:0.5486039296794208 9:300.0 10:299.5 11:299.5 12:299.5 13:1977.0 14:171.42857142857142 15:148.71627554590285 16:1.0440959160445242 17:0.8968359375336059 18:1527.5691437960115 19:248.30461121516868 20:5792.5280029779915 21:1834.5703864899444 22:4844.329023158074 23:-5794.346124568467
1 1:0.0032204709938828554 2:1.0 3:0.8444444444444444 4:0.5743589743589743 5:0.1 6:0.1 7:0.1 8:0.1 9:296.5 10:296.0 11:296.0 12:296.0 13:1467.0 14:169.42857142857142 15:179.59625922198552 16:2.25887800645511 17:0.9332456321589078 18:146.10423775835991 19:-116.76598759931626 20:85.0682603156615 21:-406.1095055216315 22:-548.9233028602928 23:203.32392203246891
1 1:0.0032204709938828554 2:0.4521651560926485 3:0.9274924471299094 4:1.0 5:0.1 6:0.1 7:0.1 8:0.1 9:343.5 10:343.0 11:343.0 12:343.0 13:1589.0 14:196.28571428571428 15:212.18907625425172 16:2.444590667080056 17:0.9610893882126545 18:0.0 19:0.0 20:0.0 21:0.0 22:0.0 23:0.0
1 1:0.46753555526736695 2:0.012588684737129343 3:0.0013098053483718392 4:0.00043660178279061304 5:0.1 6:0.010810343336504368 7:0.1202975006486206 8:0.863876156706737 9:222.5 10:222.0 11:222.0 12:222.0 13:6225.0 14:127.14285714285714 15:110.54724726356157 16:3.0698448532037177 17:0.9164006834787899 18:10242.8938275082 19:-5970.744229985559 20:2238.410497886055 21:-10106.792255405435 22:-4810.0816739180145 23:73.31442855702977
1 1:0.16324359004451955 2:0.0416289592760181 3:0.1 4:0.1 5:0.1 6:0.1 7:0.1 8:0.29625425652667425 9:303.75 10:303.25 11:303.25 12:303.25 13:2661.0 14:173.57142857142858 15:175.2759922789991 16:0.6638008480666954 17:0.9353376323598627 18:1571.8142179755584 19:-1158.5690251170763 20:1789.1312605487808 21:-4709.717779341915 22:-5045.231982311518 23:1355.018614023982
1 1:0.15833538133857622 2:0.03229721529229317 3:0.0026296271323578988 4:0.1 5:0.1 6:0.08002495905155604 7:0.23172919429061695 8:1.0 9:513.5 10:513.0 11:513.0 12:513.0 13:11097.0 14:293.42857142857144 15:259.2637141394602 16:1.4847051176792558 17:0.9685514042069487 18:6662.862537599107 19:1431.372864668546 20:14202.61987741394 21:7801.500591799632 22:-3665.618673168825 23:3622.1803556846867
1 1:0.441477519358136 2:0.00425531914893617 3:0.1 4:0.1 5:0.1 6:0.1 7:0.0110803324099723 8:1.0 9:144.5 10:144.0 11:144.0 12:144.0 13:599.0 14:82.57142857142857 15:72.65546315681026 16:0.5103586889301175 17:0.8888615069689727 18:234.59438611745375 19:-139.03548464303563 20:-514.5029333852518 21:92.36696063513507 22:492.18848494722346 23:670.3373376828761
1 1:0.6180081446879866 2:0.13807982740021574 3:0.36839266450916935 4:1.0 5:0.1 6:0.1 7:0.0027262813522355507 8:0.09541984732824428 9:167.5 10:167.0 11:167.0 12:167.0 13:2999.0 14:95.71428571428571 15:86.5641203893132 16:11.320246558278386 17:0.9485653999627626 18:404.571865339598 19:-299.13412697974906 20:345.43487700236875 21:-1129.0885089134442 22:-1418.9843667138798 23:-575.1579645784892
1 1:0.37818120408680234 2:1.0 3:0.5632784250703093 4:0.7862595419847328 5:0.1 6:0.1 7:0.1 8:0.1 9:269.25 10:268.6666666666667 11:268.6666666666667 12:268.6666666666667 13:5190.0 14:153.85714285714286 15:137.75799543446632 16:11.921638135751504 17:0.9525480210988065 18:437.3577836165284 19:-134.76715769022974 20:172.36614875830224 21:-378.99365970434064 22:-1072.422055764228 23:828.3373917023231
1 1:1.0 2:0.02653927813163482 3:0.009554140127388535 4:0.0005307855626326964 5:0.1 6:0.025974025974025976 7:0.20626432391138275 8:0.7608861726508785 9:150.0 10:149.5 11:149.5 12:149.5 13:1389.0 14:85.71428571428571 15:78.19154920672015 16:1.0031143916036003 17:0.9019070351857299 18:996.6282536414486 19:-1052.5775136359982 20:-1680.5484599215408 21:-157.72936634066195 22:385.6930230696257 23:580.4997423071384
1 1:1.0 2:1.0 3:0.8634577603143418 4:0.9261624099541584 5:0.045350759782694275 6:0.26997874183135184 7:0.4329580348004094 8:0.45335012991103063 9:274.0 10:273.5 11:273.5 12:273.5 13:13440.0 14:156.57142857142858 15:147.71000270110073 16:36.82557955534457 17:0.9642238039779011 18:110.45353050577538 19:-85.51374422854408 20:191.6522289167394 21:-70.0334947911409 22:-137.71796338312228 23:-168.9752230522078
1 1:0.32573061576620294 2:1.0 3:0.41329479768786126 4:0.3352601156069364 5:0.1 6:0.1 7:0.1 8:0.1 9:140.5 10:140.0 11:140.0 12:140.0 13:1153.0 14:80.28571428571429 15:79.13950482843444 16:2.977508357339824 17:0.9315649201268457 18:57.61408939926611 19:-65.26955666194533 20:-137.13512673023257 21:70.80867663672537 22:164.44441950506473 23:104.84919194091943
1 1:0.29461186757442265 2:1.0 3:0.772886882367695 4:0.9133433659393028 5:0.07043865225683407 6:0.46671964399237126 7:0.45282898919262554 8:1.0 9:257.5 10:257.0 11:257.0 12:257.0 13:36458.0 14:147.14285714285714 15:130.46338136638582 16:20.711510350945144 17:0.9837195529366721 18:1558.763512642023 19:-711.5351686293005 20:2793.1421130510485 21:-2477.7788554431095 22:-640.6056434842416 23:154.61181646784755
1 1:0.1719925170847173 2:0.08499169132249827 3:0.06590199813561383 4:0.08592388440805739 5:0.1 6:0.00019125334693357134 7:0.011283947469080709 8:0.0010200178503123804 9:218.5 10:218.0 11:218.0 12:218.0 13:12269.0 14:124.85714285714286 15:112.91011415081918 16:13.145145147662348 17:0.9240638977288489 18:9682.986737710913 19:-7058.046111935158 20:-11642.262710627192 21:4367.161306651977 22:1766.263397140044 23:518.8565014158219
1 1:0.1522171741824053 2:0.46437768240343347 3:0.4454935622317597 4:1.0 5:0.1 6:0.001308166697813493 7:0.03251728648850682 8:0.051579144085217715 9:306.5 10:306.0 11:306.0 12:306.0 13:2635.0 14:175.14285714285714 15:165.02331313348128 16:3.987481174698795 17:0.9489257202546301 18:468.2338425763561 19:-238.5694246358814 20:1256.0796056312436 21:-1464.986273401461 22:-471.4669618460031 23:-245.64611798398894
1 1:0.8051465711632843 2:0.003884686158249847 3:0.1 4:0.1 5:0.1 6:0.04735050010640562 7:0.2596297084486061 8:0.6269419025324537 9:220.0 10:219.5 11:219.5 12:219.5 13:5335.0 14:125.71428571428571 15:108.9517773876056 16:2.937845537845538 17:0.9110391066143622 18:4866.321539977792 19:-3811.0876272916275 20:-4165.802586897425 21:-291.7317572629169 22:660.4499286200943 23:1309.3799186348422
1 1:0.8051465711632843 2:0.18738499284399918 3:0.14465344510325087 4:0.18564710693109793 5:0.1 6:0.02466690673388549 7:0.1496218941303565 8:0.3208498379546273 9:219.5 10:219.0 11:219.0 12:219.0 13:9259.0 14:125.42857142857143 15:108.62498678988202 16:14.802941402941403 17:0.9390181869619817 18:4767.00885548845 19:-3789.6165949689 20:-4593.893895911139 21:-114.27995605669467 22:149.12991853776705 23:832.4713140161033
1 1:0.8051465711632843 2:0.561848292782662 3:0.4490901656103046 4:0.529032917603762 5:0.14809277689974798 6:0.14100209303318953 7:0.10388279014138653 8:0.18000085429926102 9:251.0 10:250.5 11:250.5 12:250.5 13:19458.0 14:143.42857142857142 15:125.0849507253338 16:23.510156310156308 17:0.9681820151697219 18:5407.130036604052 19:-3926.4096960565885 20:-1882.9972461362 21:-1158.6974539486946 22:3383.086994342635 23:1012.9774380077179
1 1:0.22842963012642098 2:0.1 3:0.1 4:0.1 5:0.1 6:0.1 7:0.042134831460674156 8:0.7514044943820225 9:224.5 10:224.0 11:224.0 12:224.0 13:1255.0 14:128.28571428571428 15:114.38370798790021 16:0.5865351081923589 17:0.8425731346362986 18:874.7155672330568 19:-518.7000159559622 20:913.5980217155147 21:-2085.026710733003 22:-3047.634306872139 23:-1957.458650213755
1 1:0.7546368828018396 2:0.731078458552814 3:0.4981979484336013 4:0.2999722761297477 5:0.1 6:0.1 7:0.0031185031185031187 8:0.04217404217404217 9:183.0 10:182.5 11:182.5 12:182.5 13:9055.0 14:104.57142857142857 15:93.8355052249218 16:9.17906436894647 17:0.9586069202707592 18:2214.481878180632 19:-1840.3764902627254 20:-1568.5698927934038 21:-2717.6514563372516 22:-3377.567168222842 23:-992.892239978253
1 1:0.3511261681827478 2:1.0 3:0.600507829030893 4:0.9115531104528142 5:0.1 6:0.1 7:0.0015037593984962407 8:0.03368421052631579 9:207.5 10:207.0 11:207.0 12:207.0 13:4724.0 14:118.57142857142857 15:107.26183869772292 16:5.536583828648444 17:0.9676453564727514 18:257.8310078088705 19:-317.1934679319554 20:-630.4077530129937 21:422.52051824319017 22:807.8747743668055 23:339.6502591864312
1 1:0.49392383333082357 2:0.1691616766467066 3:0.019461077844311378 4:0.015718562874251496 5:0.1 6:0.018606224627875506 7:0.2165087956698241 8:1.0 9:306.5 10:306.0 11:306.0 12:306.0 13:1811.0 14:175.14285714285714 15:151.77090684075557 16:1.023924705431555 17:0.9653564697609479 18:625.4789263511487 19:265.3330921811883 20:1890.222659255238 21:1731.581493969494 22:46.412967772803405 23:-897.276510661632
1 1:0.5297055963221643 2:0.2418645558487247 3:0.12768849444311187 4:0.13960182297913168 5:0.6639520416242507 6:0.23436262866191607 7:0.16016287750254496 8:0.19579233118425518 9:315.5 10:315.0 11:315.0 12:315.0 13:13432.0 14:180.28571428571428 15:156.4907247691553 16:13.817472372915411 17:0.9534639643251457 18:7114.86257598009 19:781.1251988725237 20:23593.695133088102 21:4836.676019375797 22:12106.588118595753 23:1514.715573078329
1 1:0.9292176492398961 2:0.011332417582417582 3:0.1 4:0.1 5:0.1193609022556391 6:0.3331766917293233 7:0.29370300751879697 8:1.0 9:196.0 10:195.5 11:195.5 12:195.5 13:1603.0 14:112.0 15:103.96290547250838 16:1.0455404906843757 17:0.899913642629023 18:1388.1494136475112 19:-1232.7546492111105 20:-610.1575536783813 21:-2355.7393446239 22:-3120.1037007878226 23:-1146.738018906326
1 1:1.0 2:0.1 3:0.1 4:0.1 5:0.1 6:0.1 7:0.1 8:0.31322505800464034 9:238.0 10:237.5 11:237.5 12:237.5 13:1517.0 14:136.0 15:139.34233281485464 16:0.9585422029535293 17:0.8227819423024979 18:1718.555075506286 19:-1713.9170110919645 20:-2301.2213423785074 21:-1059.40909220808 22:-759.2711487923058 23:-338.0233161431787
1 1:0.6937298028507728 2:0.8514237383704539 3:1.0 4:0.9154214829433324 5:0.1 6:0.0011547344110854503 7:0.08290993071593533 8:0.3863741339491917 9:204.0 10:203.5 11:203.5 12:203.5 13:9364.0 14:116.57142857142857 15:112.77772974541831 16:22.43063388314969 17:0.9518579890655998 18:987.3972669421187 19:-55.30221240584121 20:1753.5568189270439 21:-342.5985737538959 22:-1979.016276308188 23:-768.1884465978508
1 1:0.28370018049107193 2:0.971521420085261 3:0.8152561325040184 4:1.0 5:0.014827018121911038 6:0.251195403222566 7:0.6246232973038133 8:1.0 9:435.0 10:434.5 11:434.5 12:434.5 13:78576.0 14:248.57142857142858 15:217.03051605237263 16:35.03467626675295 17:0.9851121413017543 18:9435.02333637374 19:-318.858136639313 20:6415.130263547914 21:-5709.233791182582 22:-1803.4020061716365 23:-3007.6648049175374
1 1:1.0 2:0.005365087673383931 3:0.1 4:0.1 5:0.03306130989746809 6:0.5982423101067169 7:0.4998953756015903 8:1.0 9:291.0 10:290.5 11:290.5 12:290.5 13:8768.0 14:166.28571428571428 15:152.52982311264742 16:2.341371991148444 17:0.9340735638848755 18:5035.662399427569 19:1969.5858266557755 20:8983.949031149741 21:8855.180382740551 22:-4588.93865792137 23:-1708.6618624603946
1 1:1.0 2:0.8075880758807588 3:0.7235772357723578 4:1.0 5:0.1 6:0.1 7:0.1 8:0.1 9:222.0 10:221.5 11:221.5 12:221.5 13:1654.0 14:126.85714285714286 15:131.45822646803984 16:4.7068003726231575 17:0.9413294283957317 18:82.4422605216018 19:-81.77001762117753 20:-72.17407985845547 21:-123.05866542997506 22:-168.3204597522362 23:42.61873379559091
1 1:0.7356818608883131 2:0.6194444444444445 3:0.23472222222222222 4:0.3819444444444444 5:0.1 6:0.1 7:0.1 8:0.1 9:254.0 10:253.5 11:253.5 12:253.5 13:4238.0 14:145.14285714285714 15:126.8434677313832 16:3.9935966939210803 17:0.9415709374232628 18:1029.414171918379 19:-491.3949887277499 20:1175.0706266339516 21:-2045.885360315892 22:-3228.243861896379 23:-2247.218747859191
1 1:0.1869958313031238 2:1.0 3:0.5383435582822086 4:0.40950920245398775 5:0.1 6:0.1 7:0.1 8:0.1 9:214.5 10:214.0 11:214.0 12:214.0 13:1353.0 14:122.57142857142857 15:111.9385764513699 16:3.547596153846154 17:0.9281231587835851 18:146.42254764454373 19:-87.05093294513425 20:334.79919833267564 21:-490.9790320450178 22:-291.43768355111234 23:-16.711098125449393
1 1:1.0 2:1.0 3:0.8463302752293578 4:0.6605504587155964 5:0.1 6:0.1 7:0.1 8:0.1 9:369.5 10:369.0 11:369.0 12:369.0 13:1198.0 14:211.14285714285714 15:244.6434306562621 16:1.698472306346322 17:0.93643613740135 18:154.38029479913848 19:-121.08975927481957 20:-376.350936356716 21:160.92737037103606 22:478.78929057779186 23:-364.31610660140285
1 1:1.0 2:0.013892529488859764 3:0.1 4:0.1 5:0.4295874822190612 6:0.6712050396260922 7:0.3133509449298923 8:0.737654948181264 9:324.0 10:323.5 11:323.5 12:323.5 13:12376.0 14:185.14285714285714 15:161.2384468254823 16:1.6920942642750454 17:0.9590721566733131 18:10927.26008280335 19:-2458.564695427326 20:25610.280922126018 21:-11586.902915463688 22:4921.808308941806 23:3851.4985877990434
1 1:1.0 2:0.2780703837717766 3:0.23937188281479205 4:0.27970494139342544 5:0.0033878803375095882 6:0.1 7:0.004538481206852467 8:0.02972385579135771 9:477.0 10:476.5 11:476.5 12:476.5 13:104423.0 14:272.57142857142856 15:247.51903657979068 16:38.556922519329895 17:0.969233629051436 18:46102.730675315506 19:-7518.530375612022 20:45284.76017112515 21:-23772.427860429514 22:-8494.669397051455 23:-3692.8410927452305
1 1:0.3527801119786995 2:0.021350879548811603 3:0.0014771048744460858 4:0.1 5:0.1 6:0.0038375835602871998 7:0.03701411240406041 8:0.48316414954196585 9:263.5 10:263.0 11:263.0 12:263.0 13:5663.0 14:150.57142857142858 15:130.4014210514782 16:1.2570391580884286 17:0.9351385952413771 18:4113.518659153127 19:-1449.2145007268505 20:-171.62749919091735 21:-3359.0733959679737 22:-7763.046085759568 23:-5011.294683891848
1 1:1.0 2:0.9618768328445748 3:0.36950146627565983 4:0.25219941348973607 5:0.1 6:0.1 7:0.1 8:0.01155115511551155 9:165.5 10:165.0 11:165.0 12:165.0 13:694.0 14:94.57142857142857 15:87.30546888917773 16:4.105927132504487 17:0.9057437828630804 18:81.16902097686662 19:-49.85662711687688 20:170.16914111724634 21:-270.00285126716716 22:-196.44467842100605 23:26.84332783429337
1 1:1.0 2:0.007389162561576354 3:0.1 4:0.1 5:0.1 6:0.017114914425427872 7:0.05378973105134474 8:0.4449877750611247 9:163.5 10:163.0 11:163.0 12:163.0 13:545.0 14:93.42857142857143 15:102.85337294678581 16:0.6757268164397621 17:0.9124962849142373 18:216.45072260497767 19:-238.3607663382987 20:-473.6346421744669 21:182.71962756292672 22:460.0330329227841 23:-308.6844965777698
1 1:0.5245874677923359 2:0.004429678848283499 3:0.1 4:0.1 5:0.1 6:0.0010893246187363835 7:0.058823529411764705 8:0.9101307189542484 9:305.5 10:305.0 11:305.0 12:305.0 13:2150.0 14:174.57142857142858 15:162.83019827227307 16:1.04160211293583 17:0.8997282704225561 18:1488.0987179092215 19:-575.4443027924618 20:698.5234344897133 21:-1732.2217017657258 22:-3881.2721471834257 23:2877.498519283049
1 1:1.0 2:0.6781609195402298 3:0.3333333333333333 4:0.5683269476372924 5:0.1 6:0.1 7:0.1 8:0.008586525759577279 9:157.0 10:156.5 11:156.5 12:156.5 13:1585.0 14:89.71428571428571 15:78.46512289039049 16:4.670988812452227 17:0.9112243171483527 18:236.1859355483727 19:-167.51161107787627 20:-440.9611441216541 21:10.397149410557205 22:214.49329954038933 23:431.0372289325717
1 1:1.0 2:1.0 3:0.42908970976253297 4:0.2871042216358839 5:0.09676096760967609 6:0.1 7:0.03919639196391964 8:0.12341123411234112 9:315.5 10:315.0 11:315.0 12:315.0 13:13979.0 14:180.28571428571428 15:185.294140132242 16:11.802883746786184 17:0.9654509587192946 18:2733.008682774027 19:-1611.2143676537103 20:917.2642955229502 21:-4263.754878589373 22:-5124.857674394514 23:2759.142165206432
1 1:0.7557894888016028 2:0.008452750445750511 3:0.1 4:0.1 5:0.1 6:0.0010193160389378726 7:0.02008052596707609 8:0.5571071810814943 9:265.5 10:265.0 11:265.0 12:265.0 13:9893.0 14:151.71428571428572 15:131.4694035950291 16:1.6175765040927397 17:0.9378557651781183 18:8162.102101524761 19:-6114.573363722111 20:-2266.8044703192295 21:-10371.181413245944 22:-10495.704331986928 23:-4143.366075963622
1 1:1.0 2:0.1 3:0.1 4:0.1 5:0.1 6:0.00530705079605762 7:0.05686125852918878 8:0.4382107657316149 9:200.25 10:199.75 11:199.75 12:199.75 13:1123.0 14:114.42857142857143 15:116.7926821861922 16:0.6925570320301098 17:0.8467395767336666 18:864.8479607613593 19:-878.4088812193193 20:-732.939582031287 21:-1275.033090789333 22:-1589.5631907221896 23:56.695113048323684
1 1:0.9707289444826048 2:0.7499234771962044 3:0.8548107335986124 4:1.0 5:0.05354052078926112 6:0.3000500019231509 7:0.16285241740066925 8:0.08623408592638178 9:195.5 10:195.0 11:195.0 12:195.0 13:21805.0 14:111.71428571428571 15:163.28127728004847 16:18.92859736417428 17:0.9729938327797085 18:1487.462098136854 19:-1191.0160202379127 20:-1855.2459626816099 21:-993.3817503196993 22:-928.2177564158242 23:-3.8902159266745913
1 1:1.0 2:0.7180426098535286 3:0.5622503328894807 4:0.8472037283621837 5:0.1 6:0.1 7:0.1 8:0.00909995734394995 9:283.5 10:283.0 11:283.0 12:283.0 13:7803.0 14:162.0 15:168.7288611098545 16:13.214656142592087 17:0.9555839373166193 18:1451.4930809980856 19:-1137.3200905592885 20:-2072.5387186232647 21:-229.56044622114493 22:43.234042099127144 23:-132.60657797478618
1 1:0.5501470735702109 2:0.7821229050279329 3:1.0 4:0.40782122905027934 5:0.1 6:0.1 7:0.1 8:0.1 9:279.5 10:279.0 11:279.0 12:279.0 13:1271.0 14:159.71428571428572 15:188.8012668584269 16:1.597598856346132 17:0.9395343136799678 18:144.1943784412572 19:-152.8626537322939 20:-200.423473970673 21:-116.16651442946882 22:-107.27143766525943 23:-10.372856596626397
