1 1:1.0 2:0.2798972727115508 3:0.32845061653667224 4:0.10575376580253533 5:0.044618923265828475 6:0.039701749993044544 7:0.28631444231143754 8:0.31775310908939153 9:1.0 10:0.9483348635339287 11:0.14236429902901818 12:0.013716161700470188 13:0.17393238434163702 14:0.19136351654145248 15:0.05072821932252537 16:0.07107552392249901 17:1.0 18:0.3153749835244497 19:0.41879201265322263 20:0.15360155529194675 21:0.07448596283115856 22:673.0 23:90.50690581386594 24:672.5 25:90.5 26:672.5 27:90.5018416018886 28:672.5 29:90.5018416018886 30:93275.0 31:384.57142857142856 32:340.00330130450084 33:0.9885862977157248 34:0.6830285430020467 35:0.812412463361652 36:3062.263846689422 37:-8969.098001428078 38:-4551.353182745293 39:8159.7183825131 40:3130.528036404384 41:-7258.1857094182615 42:-10090.788845672252 43:7535.725732736705
1 1:0.5069985697526797 2:0.06514856894916997 3:0.04414482459382583 4:0.010815240972568177 5:0.004001478457904125 6:1.0 7:0.4324780553679946 8:0.23362592842673868 9:0.1 10:0.1 11:0.1 12:0.1 13:0.1 14:0.1 15:0.5486039296794208 16:0.7306101344364012 17:0.7285418821096173 18:0.0827300930713547 19:0.05170630816959669 20:0.002068252326783868 21:0.1 22:300.0 23:11.510864433221338 24:299.5 25:11.5 26:299.5 27:11.5 28:299.5 29:11.5 30:1977.0 31:171.42857142857142 32:148.71627554590285 33:0.8968359375336059 34:0.9811358587234373 35:0.9918624410643673 36:248.30461121516868 37:-4189.505543781501 38:-922.7792031948348 39:5792.5280029779915 40:1834.5703864899444 41:-3660.264843433224 42:-5794.346124568467 43:3498.2034099411603
1 1:1.0 2:0.4725341081133116 3:0.46741460938662277 4:0.18086270117004613 5:0.15131838031312078 6:0.1 7:0.13333333333333333 8:0.976068376068376 9:0.8444444444444444 10:0.5743589743589743 11:0.1 12:0.1 13:0.1 14:0.1 15:0.1 16:0.1 17:0.7187017001545595 18:0.47449768160741884 19:1.0 20:0.3848531684698609 21:0.1391035548686244 22:296.5 23:137.00091240572087 24:296.0 25:137.0 26:296.0 27:137.0 28:296.0 29:137.0 30:1467.0 31:169.42857142857142 32:179.59625922198552 33:0.9332456321589078 34:0.9952802523442125 35:0.9967285843130141 36:-116.76598759931626 37:-280.52349300373936 38:340.286720638544 39:85.0682603156615 40:-406.1095055216315 41:-585.0349755585671 42:203.32392203246891 43:489.26001307384183
1 1:1.0 2:0.4725341081133116 3:0.46741460938662277 4:0.18086270117004613 5:0.15131838031312078 6:0.1 7:0.1 8:0.0010070493454179255 9:0.9274924471299094 10:1.0 11:0.1 12:0.1 13:0.1 14:0.1 15:0.1 16:0.1 17:1.0 18:0.5135135135135135 19:0.8128898128898129 20:0.34407484407484407 21:0.3482328482328482 22:343.5 23:168.0007440459714 24:343.0 25:168.0 26:343.0 27:168.0 28:343.0 29:168.0 30:1589.0 31:196.28571428571428 32:212.18907625425172 33:0.9610893882126545 34:0.994591038721468 35:0.9963903511671508 36:0.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 42:0.0 43:0.0
1 1:0.42069770457787575 2:0.07387714520382138 3:0.06034669087450828 4:0.01314139973198461 5:0.003587947953140535 6:1.0 7:0.12508641076951063 8:0.06985628524649809 9:0.0013098053483718392 10:0.00043660178279061304 11:0.1 12:0.1 13:0.010810343336504368 14:0.1202975006486206 15:0.863876156706737 16:0.784744443483525 17:0.7443570007783448 18:0.12704315489059934 19:0.15333390988497794 20:0.04445213179970596 21:0.014788549684337975 22:222.5 23:13.009611831257688 24:222.0 25:13.0 26:222.0 27:13.0 28:222.0 29:13.0 30:6225.0 31:127.14285714285714 32:110.54724726356157 33:0.9164006834787899 34:0.8779738265286866 35:0.9739600800238146 36:-5970.744229985559 37:-13012.610901270322 38:11977.247581450567 39:2238.410497886055 40:-10106.792255405435 41:741.0737469260669 42:73.31442855702977 43:71.12342748604773
1 1:1.0 2:0.28179549171028645 3:0.26329914168798757 4:0.08756816812587533 5:0.04663208381256406 6:1.0 7:0.834841628959276 8:0.5117647058823529 9:0.1 10:0.1 11:0.1 12:0.1 13:0.1 14:0.1 15:0.29625425652667425 16:0.2593643586833144 17:1.0 18:0.2695800227014756 19:0.1793416572077185 20:0.0851305334846765 21:0.2883087400681044 22:303.75 23:119.25262051628047 24:303.25 25:119.25 26:303.25 27:119.25052410786294 28:303.25 29:119.25052410786294 30:2661.0 31:173.57142857142858 32:175.2759922789991 33:0.9353376323598627 34:0.9882327493306284 35:0.9936551008329404 36:-1158.5690251170763 37:-3260.168913773237 38:3523.056060554182 39:1789.1312605487808 40:-4709.717779341915 41:-4271.729787563043 42:1355.018614023982 43:5282.90991988282
1 1:0.5959695256819858 2:0.18439420004915213 3:0.22756615056934545 4:0.045039731301712134 5:0.0070615220774965185 6:0.05306452700424786 7:1.0 8:0.4380689097161351 9:0.0026296271323578988 10:0.1 11:0.1 12:0.1 13:0.08002495905155604 14:0.23172919429061695 15:1.0 16:0.8555884876374698 17:0.4934872474845956 18:0.1232353170579518 19:0.10981982684657983 20:0.021254192340691053 21:0.007799703611262772 22:513.5 23:68.0018382104484 24:513.0 25:68.0 26:513.0 27:68.0 28:513.0 29:68.0 30:11097.0 31:293.42857142857144 32:259.2637141394602 33:0.9685514042069487 34:0.9608791075275124 35:0.9813856188920255 36:1431.372864668546 37:-15423.290400478912 38:-4741.199322252555 39:14202.61987741394 40:7801.500591799632 41:-7353.956208428458 42:3622.1803556846867 43:6553.498828363895
1 1:0.28375596846689166 2:0.04868588711371242 3:0.0369099794166655 4:0.009143481243961521 5:0.007855272554153773 6:0.08085106382978724 7:1.0 8:0.6595744680851063 9:0.1 10:0.1 11:0.1 12:0.1 13:0.1 14:0.0110803324099723 15:1.0 16:0.6177285318559557 17:0.7423822714681441 18:0.11911357340720222 19:0.019390581717451522 20:0.1 21:0.1 22:144.5 23:17.00735135169495 24:144.0 25:17.0 26:144.0 27:17.0 28:144.0 29:17.0 30:599.0 31:82.57142857142857 32:72.65546315681026 33:0.8888615069689727 34:0.9966759657086216 35:0.9976720145252865 36:-139.03548464303563 37:-125.85938795076417 38:212.98600806150495 39:-514.5029333852518 40:92.36696063513507 41:349.6167591342265 42:670.3373376828761 43:-177.75830188708778
1 1:0.6075278476464248 2:0.1718169840699485 3:0.134267576955324 4:0.03545334770631213 5:0.017636842735656966 6:0.2998921251348436 7:0.28317152103559873 8:0.14724919093851133 9:0.36839266450916935 10:1.0 11:0.1 12:0.1 13:0.1 14:0.0027262813522355507 15:0.09541984732824428 16:0.19083969465648856 17:0.6134133042529989 18:0.17938931297709923 19:0.26472191930207195 20:0.0965103598691385 21:0.04525627044711014 22:167.5 23:33.0037876614185 24:167.0 25:33.0 26:167.0 27:33.0 28:167.0 29:33.0 30:2999.0 31:95.71428571428571 32:86.5641203893132 33:0.9485653999627626 34:0.9772184470822076 35:0.9836396625338761 36:-299.13412697974906 37:-807.1343536650635 38:890.7355515178834 39:345.43487700236875 40:-1129.0885089134442 41:-1311.8099667408922 42:-575.1579645784892 43:1355.434964198842
1 1:1.0 2:0.39640293844465085 3:0.3489656337076754 4:0.12029046694249768 5:0.1063750738833066 6:0.1 7:0.08035355564483729 8:0.7235837685817598 9:0.5632784250703093 10:0.7862595419847328 11:0.1 12:0.1 13:0.1 14:0.1 15:0.1 16:0.001588057805304113 17:1.0 18:0.5969509290138161 19:0.6858821661108464 20:0.26615848816896936 21:0.2895029379069398 22:269.25 23:46.267564232408 24:268.6666666666667 25:46.33333333333333 26:268.6666666666667 27:46.338129248192814 28:268.6666666666667 29:46.338129248192814 30:5190.0 31:153.85714285714286 32:137.75799543446632 33:0.9525480210988065 34:0.9693124678825895 35:0.9801910768775693 36:-134.76715769022974 37:-790.3948649616439 38:365.3153735021618 39:172.36614875830224 40:-378.99365970434064 41:-299.49955398492926 42:828.3373917023231 43:104.53693940058828
1 1:0.4574287197293766 2:0.12013387983032342 3:0.09298204793184299 4:0.024646059673175708 5:0.015768466646381842 6:1.0 7:0.39543524416135883 8:0.34182590233545646 9:0.009554140127388535 10:0.0005307855626326964 11:0.1 12:0.1 13:0.025974025974025976 14:0.20626432391138275 15:0.7608861726508785 16:0.7310924369747899 17:0.34988540870893814 18:0.03514132925897632 19:0.0030557677616501145 20:0.1 21:0.1 22:150.0 23:32.50384592629001 24:149.5 25:32.5 26:149.5 27:32.5 28:149.5 29:32.5 30:1389.0 31:85.71428571428571 32:78.19154920672015 33:0.9019070351857299 34:0.9869882163710464 35:0.993956963992431 36:-1052.5775136359982 37:-916.3682140661817 38:1985.08599116163 39:-1680.5484599215408 40:-157.72936634066195 41:1282.1318672536972 42:580.4997423071384 43:-2532.277567378282
1 1:0.5034557002906663 2:0.16059855743352353 3:0.12922811928086986 4:0.040284207126709014 5:0.01974378296910324 6:0.1 7:0.007531106745252128 8:0.11362148002619515 9:0.8634577603143418 10:0.9261624099541584 11:0.013425016371971186 12:0.00016371971185330714 13:0.26997874183135184 14:0.4329580348004094 15:0.45335012991103063 16:0.3517045901897488 17:1.0 18:0.25730257460042516 19:0.20037792299818913 20:0.05353909141012519 21:0.0351940792063617 22:274.0 23:77.50161288644256 24:273.5 25:77.5 26:273.5 27:77.5 28:273.5 29:77.5 30:13440.0 31:156.57142857142858 32:147.71000270110073 33:0.9642238039779011 34:0.8938852863012242 35:0.9254705094201507 36:-85.51374422854408 37:107.74910442943496 38:-59.84467350788191 39:191.6522289167394 40:-70.0334947911409 41:172.71553406695176 42:-168.9752230522078 43:-98.61508744143981
1 1:1.0 2:0.2767173514504475 3:0.25496962507638665 4:0.07388834968906144 5:0.052715769797620333 6:0.1 7:0.06502890173410404 8:0.35260115606936415 9:0.41329479768786126 10:0.3352601156069364 11:0.1 12:0.1 13:0.1 14:0.1 15:0.1 16:0.1 17:1.0 18:0.3402154398563734 19:0.26481149012567323 20:0.06642728904847396 21:0.03590664272890485 22:140.5 23:50.002499937503124 24:140.0 25:50.0 26:140.0 27:50.0 28:140.0 29:50.0 30:1153.0 31:80.28571428571429 32:79.13950482843444 33:0.9315649201268457 34:0.9940805722807831 35:0.9955568281094471 36:-65.26955666194533 37:-17.43029581791053 38:84.68522647856447 39:-137.13512673023257 40:70.80867663672537 41:168.9426522832079 42:104.84919194091943 43:16.18804051013028
1 1:0.20624749699639566 2:0.0415081431050594 3:0.03448304632225337 4:0.010203911360299026 5:0.005039380590041383 6:0.000564334085778781 7:0.1472284926009531 8:0.27332580887885627 9:0.772886882367695 10:0.9133433659393028 11:0.07574617506897417 12:0.0023200401304238776 13:0.46671964399237126 14:0.45282898919262554 15:1.0 16:0.8178321678321678 17:0.7054036872218691 18:0.15356007628734902 19:0.1301970756516211 20:0.038747616020343295 21:0.019198982835346472 22:257.5 23:37.003378224156776 24:257.0 25:37.0 26:257.0 27:37.0 28:257.0 29:37.0 30:36458.0 31:147.14285714285714 32:130.46338136638582 33:0.9837195529366721 34:0.8668317454905505 35:0.9136536460523076 36:-711.5351686293005 37:-1732.7580328040071 38:1170.057244261779 39:2793.1421130510485 40:-2477.7788554431095 41:1882.8230697818408 42:154.61181646784755 43:-477.90973638943365
1 1:1.0 2:0.18662747044375724 3:0.23004874075770881 4:0.026661067206251034 5:0.1 6:1.0 7:0.19101852227130872 8:0.05986300814655696 9:0.06590199813561383 10:0.08592388440805739 11:0.1 12:0.1 13:0.00019125334693357134 14:0.011283947469080709 15:0.0010200178503123804 16:0.0009562667346678567 17:1.0 18:0.25455820476858343 19:0.2361978834629606 20:0.08185643248756853 21:0.13821241871732756 22:218.5 23:43.00290687848904 24:218.0 25:43.0 26:218.0 27:43.0 28:218.0 29:43.0 30:12269.0 31:124.85714285714286 32:112.91011415081918 33:0.9240638977288489 34:0.9100813854957234 35:0.9662388159680699 36:-7058.046111935158 37:2380.4199023012034 38:3870.640792889954 39:-11642.262710627192 40:4367.161306651977 41:378.1195939871696 42:518.8565014158219 43:-1716.6486223429154
1 1:0.516827494712074 2:0.14020200503135208 3:0.15280541683875892 4:0.028022878884591797 5:0.015344372269990863 6:0.11072961373390558 7:0.886695278969957 8:0.3828326180257511 9:0.4454935622317597 10:1.0 11:0.1 12:0.1 13:0.001308166697813493 14:0.03251728648850682 15:0.051579144085217715 16:0.05232666791253971 17:1.0 18:0.31994019809381424 19:0.25154176789385163 20:0.0179405718557279 21:0.0033638572229489814 22:306.5 23:86.00145347608958 24:306.0 25:86.0 26:306.0 27:86.0 28:306.0 29:86.0 30:2635.0 31:175.14285714285714 32:165.02331313348128 33:0.9489257202546301 34:0.9897612207160214 35:0.9932602627015752 36:-238.5694246358814 37:-1166.6065241332692 38:831.4225633274624 39:1256.0796056312436 40:-1464.986273401461 41:678.7801834652003 42:-245.64611798398894 43:498.8079918554489
1 1:1.0 2:0.26772781536012735 3:0.2549144448865897 4:0.07393553521687227 5:0.034115930494760575 6:1.0 7:0.3869351870783071 8:0.2282764260887344 9:0.1 10:0.1 11:0.1 12:0.1 13:0.04735050010640562 14:0.2596297084486061 15:0.6269419025324537 16:0.5275590551181102 17:1.0 18:0.1609917003617791 19:0.09012555862949563 20:0.018301766333262397 21:0.002660140455416046 22:220.0 23:5.522680508593631 24:219.5 25:5.5 26:219.5 27:5.5 28:219.5 29:5.5 30:5335.0 31:125.71428571428571 32:108.9517773876056 33:0.9110391066143622 34:0.9396396008654362 35:0.9773315873893931 36:-3811.0876272916275 37:-2280.509770542648 38:4678.3479721104395 39:-4165.802586897425 40:-291.7317572629169 41:472.36083152942086 42:1309.3799186348422 43:-442.80148073860846
1 1:1.0 2:0.26772781536012735 3:0.2549144448865897 4:0.07393553521687227 5:0.034115930494760575 6:1.0 7:0.37425884277243915 8:0.20210590881210386 9:0.14465344510325087 10:0.18564710693109793 11:0.0019423430791249234 12:0.1 13:0.02466690673388549 14:0.1496218941303565 15:0.3208498379546273 16:0.34452646741087506 17:1.0 18:0.15844436442203816 19:0.09605689593086064 20:0.022776377385667988 21:0.00693194094346417 22:219.5 23:0.5 24:219.0 25:0.0 26:219.0 27:0.0 28:219.0 29:0.0 30:9259.0 31:125.42857142857143 32:108.62498678988202 33:0.9390181869619817 34:0.9214815538072256 35:0.9627525719806237 36:-3789.6165949689 37:-1996.535777872939 38:4595.1113733231 39:-4593.893895911139 40:-114.27995605669467 41:-37.22874852341948 42:832.4713140161033 43:132.3578198995054
1 1:1.0 2:0.26772781536012735 3:0.2549144448865897 4:0.07393553521687227 5:0.034115930494760575 6:1.0 7:0.4256798200776937 8:0.44101410754446946 9:0.4490901656103046 10:0.529032917603762 11:0.030361889184215906 12:0.1 13:0.14100209303318953 14:0.10388279014138653 15:0.18000085429926102 16:0.2528725812652172 17:1.0 18:0.2182307462304045 19:0.17350817991542436 20:0.04485071120413481 21:0.02050318226474734 22:251.0 23:19.50640920313116 24:250.5 25:19.5 26:250.5 27:19.5 28:250.5 29:19.5 30:19458.0 31:143.42857142857142 32:125.0849507253338 33:0.9681820151697219 34:0.8676355282663724 35:0.9247906853800669 36:-3926.4096960565885 37:-3814.6167961016663 38:5109.836764519521 39:-1882.9972461362 40:-1158.6974539486946 41:2269.3814837904374 42:1012.9774380077179 43:-2166.7097889486176
1 1:0.25930272850228586 2:0.03453941853056571 3:0.02601075304874641 4:0.0026938510892771314 5:0.008215686932027766 6:1.0 7:0.5170556552962298 8:0.18192698982645122 9:0.1 10:0.1 11:0.1 12:0.1 13:0.1 14:0.042134831460674156 15:0.7514044943820225 16:0.6179775280898876 17:1.0 18:0.25280898876404495 19:0.3651685393258427 20:0.04353932584269663 21:0.1 22:224.5 23:36.003472054789384 24:224.0 25:36.0 26:224.0 27:36.0 28:224.0 29:36.0 30:1255.0 31:128.28571428571428 32:114.38370798790021 33:0.8425731346362986 34:0.9924330985185783 35:0.996098229754964 36:-518.7000159559622 37:-1796.2745806098967 38:1574.6361605632512 39:913.5980217155147 40:-2085.026710733003 41:-2230.5319611252767 42:-1957.458650213755 43:2636.0214391708478
1 1:1.0 2:0.3250366402183252 3:0.44258856825188253 4:0.16114115328245818 5:0.1395613281447415 6:0.38009426115885775 7:1.0 8:0.7332963681729969 9:0.4981979484336013 10:0.2999722761297477 11:0.1 12:0.1 13:0.1 14:0.0031185031185031187 15:0.04217404217404217 16:0.04291654291654292 17:0.8746658746658746 18:0.20671220671220672 19:0.3875853875853876 20:0.28512028512028514 21:0.4760914760914761 22:183.0 23:32.50384592629001 24:182.5 25:32.5 26:182.5 27:32.5 28:182.5 29:32.5 30:9055.0 31:104.57142857142857 32:93.8355052249218 33:0.9586069202707592 34:0.9495075550639175 35:0.9674449475103027 36:-1840.3764902627254 37:-2842.7235508191357 38:4138.886086979576 39:-1568.5698927934038 40:-2717.6514563372516 41:-3354.9394603703654 42:-992.892239978253 43:402.4808418803437
1 1:0.2991348111789865 2:0.0699798152248335 3:0.082668658468269 4:0.006500031121900037 5:0.00020451534309671798 6:0.1 7:0.007194244604316547 8:0.6174354633939907 9:0.600507829030893 10:0.9115531104528142 11:0.1 12:0.1 13:0.1 14:0.0015037593984962407 15:0.03368421052631579 16:0.1081203007518797 17:0.9533834586466166 18:0.11969924812030075 19:0.040902255639097745 20:0.1 21:0.1 22:207.5 23:41.00304866714181 24:207.0 25:41.0 26:207.0 27:41.0 28:207.0 29:41.0 30:4724.0 31:118.57142857142857 32:107.26183869772292 33:0.9676453564727514 34:0.9814587865193003 35:0.9889716729207718 36:-317.1934679319554 37:-31.046000704774663 38:353.47316670776996 39:-630.4077530129937 40:422.52051824319017 41:678.3335218657876 42:339.6502591864312 43:427.81627566737865
1 1:1.0 2:0.3343623413194392 3:0.2707847064315509 4:0.0929570677789992 5:0.06049061092957068 6:0.05239520958083832 7:0.7050898203592815 8:1.0 9:0.019461077844311378 10:0.015718562874251496 11:0.01347305389221557 12:0.1 13:0.018606224627875506 14:0.2165087956698241 15:1.0 16:0.3349120433017591 17:0.1 18:0.1 19:0.1 20:0.1 21:0.1 22:306.5 23:7.0178344238090995 24:306.0 25:7.0 26:306.0 27:7.0 28:306.0 29:7.0 30:1811.0 31:175.14285714285714 32:151.77090684075557 33:0.9653564697609479 34:0.9891115223399148 35:0.9927003968753847 36:265.3330921811883 37:-1608.1798083760734 38:-944.2008312828009 39:1890.222659255238 40:1731.581493969494 41:-1550.1077903828398 42:-897.276510661632 43:379.06375699966037
1 1:0.44633542569180445 2:0.11115286004774114 3:0.08248607550172399 4:0.014786491026434444 5:0.006542303951905225 6:1.0 7:0.5883905013192612 8:0.26329255616854563 9:0.12768849444311187 10:0.13960182297913168 11:0.1 12:0.1 13:0.23436262866191607 14:0.16016287750254496 15:0.19579233118425518 16:0.3837801153715643 17:1.0 18:0.26795611356181426 19:0.18979753421558648 20:0.03834407872412623 21:0.022961203483768806 22:315.5 23:14.0089257261219 24:315.0 25:14.0 26:315.0 27:14.0 28:315.0 29:14.0 30:13432.0 31:180.28571428571428 32:156.4907247691553 33:0.9534639643251457 34:0.8820743717254059 35:0.9449861742307688 36:781.1251988725237 37:-18709.960090290868 38:-2729.13769883728 39:23593.695133088102 40:4836.676019375797 41:-2779.519237167445 42:1514.715573078329 43:-744.0853004139537
1 1:0.1282536151279199 2:0.048708441478185635 3:0.05486342850080336 4:0.011865035224323322 5:0.002088740575948585 6:1.0 7:0.31524725274725274 8:0.24793956043956045 9:0.1 10:0.1 11:0.1 12:0.1 13:0.3331766917293233 14:0.29370300751879697 15:1.0 16:0.8392857142857143 17:0.007988721804511278 18:0.1 19:0.1 20:0.1 21:0.1 22:196.0 23:49.502525188115406 24:195.5 25:49.5 26:195.5 27:49.5 28:195.5 29:49.5 30:1603.0 31:112.0 32:103.96290547250838 33:0.899913642629023 34:0.9825900382447939 35:0.9932017966390451 36:-1232.7546492111105 37:-2117.4013003751825 38:3052.273050951812 39:-610.1575536783813 40:-2355.7393446239 41:-2599.7364475702766 42:-1146.738018906326 43:-537.8521685843494
1 1:0.3627900382779642 2:0.10161775593465967 3:0.08832285808799206 4:0.02792873682718208 5:0.01223949718822362 6:1.0 7:0.24434824434824434 8:0.07455507455507455 9:0.1 10:0.1 11:0.1 12:0.1 13:0.1 14:0.1 15:0.31322505800464034 16:0.4263341067285383 17:0.5933874709976799 18:0.18155452436194897 19:0.39501160092807425 20:0.2703016241299304 21:0.07830626450116009 22:238.0 23:98.50126902735822 24:237.5 25:98.5 26:237.5 27:98.5 28:237.5 29:98.5 30:1517.0 31:136.0 32:139.34233281485464 33:0.8227819423024979 34:0.9796529476589403 35:0.9931679739944386 36:-1713.9170110919645 37:-1870.0290211074073 38:3497.474076293484 39:-2301.2213423785074 40:-1059.40909220808 41:258.36633498996 42:-338.0233161431787 43:-3041.3103015602132
1 1:1.0 2:0.3418171797890729 3:0.43387860417345125 4:0.2624815250883038 5:0.2119542072697212 6:0.1 7:0.14180998026501268 8:0.8652382294897096 9:1.0 10:0.9154214829433324 11:0.01240484916831125 12:0.1 13:0.0011547344110854503 14:0.08290993071593533 15:0.3863741339491917 16:0.3422632794457275 17:1.0 18:0.3051963048498845 19:0.4235565819861432 20:0.2878752886836028 21:0.24006928406466513 22:204.0 23:66.50187967268293 24:203.5 25:66.5 26:203.5 27:66.5 28:203.5 29:66.5 30:9364.0 31:116.57142857142857 32:112.77772974541831 33:0.9518579890655998 34:0.9444233945603739 35:0.9625336520758204 36:-55.30221240584121 37:-2211.188084874951 38:192.7512764179996 39:1753.5568189270439 40:-342.5985737538959 41:275.4757223215082 42:-768.1884465978508 43:-62.38130388025129
1 1:0.3711078065226522 2:0.05745064874621139 3:0.03585982995243663 4:0.008298048653127945 5:0.003984425550270737 6:0.14218324131665386 7:0.4013557900621986 8:0.7032287371584317 9:0.8152561325040184 10:1.0 11:0.08952407575651687 12:0.0006639178139632399 13:0.251195403222566 14:0.6246232973038133 15:1.0 16:0.5559127255193475 17:0.5760638084140314 18:0.09354281351709728 19:0.05848434925864909 20:0.013581387873186804 21:0.007051874472616225 22:435.0 23:36.50342449688796 24:434.5 25:36.5 26:434.5 27:36.5 28:434.5 29:36.5 30:78576.0 31:248.57142857142858 32:217.03051605237263 33:0.9851121413017543 34:0.6629349629697446 35:0.8029100107233474 36:-318.858136639313 37:-14427.427414860966 38:2091.983250618999 39:6415.130263547914 40:-5709.233791182582 41:7742.653057803968 42:-3007.6648049175374 43:-3715.172415061835
1 1:0.7276041907047583 2:0.1745357763726712 3:0.14144397778495715 4:0.03759942154736081 5:0.023076568052799187 6:1.0 7:0.8606385762889296 8:0.27636744307772837 9:0.1 10:0.1 11:0.1 12:0.1 13:0.5982423101067169 14:0.4998953756015903 15:1.0 16:0.6281648880518937 17:0.5609960242728604 18:0.04980121364302155 19:0.018623142916928227 20:0.0006277463904582549 21:0.1 22:291.0 23:66.50187967268293 24:290.5 25:66.5 26:290.5 27:66.5 28:290.5 29:66.5 30:8768.0 31:166.28571428571428 32:152.52982311264742 33:0.9340735638848755 34:0.9387353064362798 35:0.9634862828889524 36:1969.5858266557755 37:-11141.071099929846 38:-6119.147666459269 39:8983.949031149741 40:8855.180382740551 41:-1674.4981436605633 42:-1708.6618624603946 43:458.2664857498849
1 1:0.7609210526315789 2:0.20339912280701755 3:0.19361842105263158 4:0.06405701754385965 5:0.05155701754385965 6:0.1 7:0.02981029810298103 8:0.489159891598916 9:0.7235772357723578 10:1.0 11:0.1 12:0.1 13:0.1 14:0.1 15:0.1 16:0.019455252918287938 17:1.0 18:0.14056420233463035 19:0.06614785992217899 20:0.011186770428015564 21:0.005350194552529183 22:222.0 23:95.50130889155395 24:221.5 25:95.5 26:221.5 27:95.5 28:221.5 29:95.5 30:1654.0 31:126.85714285714286 32:131.45822646803984 33:0.9413294283957317 34:0.9915320090525 35:0.9938278127729625 36:-81.77001762117753 37:-114.73287751425715 38:195.28736833231747 39:-72.17407985845547 40:-123.05866542997506 41:-149.9395380867639 42:42.61873379559091 43:-189.76470601280727
1 1:1.0 2:0.3547911742308111 3:0.4407049538634992 4:0.1236438440161008 5:0.03784874348501182 6:0.07314814814814814 7:1.0 8:0.5685185185185185 9:0.23472222222222222 10:0.3819444444444444 11:0.1 12:0.1 13:0.1 14:0.1 15:0.1 16:0.017929634641407306 17:1.0 18:0.3663734776725304 19:0.39546684709066304 20:0.09878213802435724 21:0.03619756427604871 22:254.0 23:22.5055548698538 24:253.5 25:22.5 26:253.5 27:22.5 28:253.5 29:22.5 30:4238.0 31:145.14285714285714 32:126.8434677313832 33:0.9415709374232628 34:0.9859893275895094 35:0.9909654782265 36:-491.3949887277499 37:-2132.746562298642 38:1503.976883311879 39:1175.0706266339516 40:-2045.885360315892 41:-1680.141217563347 42:-2247.218747859191 43:2279.0821412425385
1 1:1.0 2:0.32958421309079095 3:0.34158951870499704 4:0.15398462454658654 5:0.14878728818147366 6:0.1 7:0.09969325153374232 8:0.9003067484662577 9:0.5383435582822086 10:0.40950920245398775 11:0.1 12:0.1 13:0.1 14:0.1 15:0.1 16:0.1 17:0.45859085290482077 18:0.5166872682323856 19:1.0 20:0.34239802224969096 21:0.15822002472187885 22:214.5 23:47.00265949922408 24:214.0 25:47.0 26:214.0 27:47.0 28:214.0 29:47.0 30:1353.0 31:122.57142857142857 32:111.9385764513699 33:0.9281231587835851 34:0.9924794579417777 35:0.9947093717879627 36:-87.05093294513425 37:-350.5377958620307 38:294.7406769461678 39:334.79919833267564 40:-490.9790320450178 41:-6.161467691738093 42:-16.711098125449393 43:412.9473771785521
1 1:0.8400634890994818 2:0.30059287614957286 3:0.40791746417067365 4:0.15083329443069884 5:0.04113953596937585 6:0.1 7:0.5137614678899083 8:0.8027522935779816 9:0.8463302752293578 10:0.6605504587155964 11:0.1 12:0.1 13:0.1 14:0.1 15:0.1 16:0.1 17:1.0 18:0.6739659367396593 19:0.45012165450121655 20:0.3978102189781022 21:0.16180048661800486 22:369.5 23:215.00058139456274 24:369.0 25:215.0 26:369.0 27:215.0 28:369.0 29:215.0 30:1198.0 31:211.14285714285714 32:244.6434306562621 33:0.93643613740135 34:0.9961774151780489 35:0.9973785007781971 36:-121.08975927481957 37:-17.940074648574296 38:134.3957337098394 39:-376.350936356716 40:160.92737037103606 41:252.68318638649606 42:-364.31610660140285 43:159.69537259899766
1 1:0.447240134786104 2:0.12973162513042438 3:0.13452097908078614 4:0.032909703573200146 5:0.0119220703692934 6:1.0 7:0.6359633027522936 8:0.20954128440366973 9:0.1 10:0.1 11:0.1 12:0.1 13:0.6712050396260922 14:0.3133509449298923 15:0.737654948181264 16:0.6388945336313757 17:1.0 18:0.1919325340377972 19:0.21133915870757977 20:0.001828896565738671 21:0.1 22:324.0 23:22.5055548698538 24:323.5 25:22.5 26:323.5 27:22.5 28:323.5 29:22.5 30:12376.0 31:185.14285714285714 32:161.2384468254823 33:0.9590721566733131 34:0.9223258517702787 35:0.9718034046999329 36:-2458.564695427326 37:-25720.574072567713 38:7733.995202376608 39:25610.280922126018 40:-11586.902915463688 41:5978.523309237488 42:3851.4985877990434 43:-4751.223540695532
1 1:0.7215989352884178 2:0.2673103190632406 3:0.41195699125582264 4:0.18256534784080694 5:0.09208821228854618 6:0.9400382793836181 7:1.0 8:0.322901968454435 9:0.23937188281479205 10:0.27970494139342544 11:0.00022352924740496515 12:0.1 13:0.1 14:0.004538481206852467 15:0.02972385579135771 16:0.04188506775760675 17:1.0 18:0.38703336742521094 19:0.5844892610585528 20:0.26828176936844794 21:0.14348951674763488 22:477.0 23:98.50126902735822 24:476.5 25:98.5 26:476.5 27:98.5 28:476.5 29:98.5 30:104423.0 31:272.57142857142856 32:247.51903657979068 33:0.969233629051436 34:0.5165734022380493 35:0.7706797304186722 36:-7518.530375612022 37:-55279.91525249843 38:35238.734173976634 39:45284.76017112515 40:-23772.427860429514 41:-11480.896810791757 42:-3692.8410927452305 43:12894.632364084844
