1 1:0.3824464848719509 2:0.7675618120471265 3:1.0 4:0.2576884783450412 5:0.09271807068975053 6:0.055644670612312624 7:1.0 8:0.0064716541548019675 9:0.1 10:0.1 11:0.1 12:0.1 13:0.1 14:0.1 15:0.1 16:0.007782101167315175 17:0.06809338521400778 18:0.7175097276264591 19:0.7536964980544747 20:0.2357976653696498 21:0.30817120622568095 22:0.06536964980544747 23:0.016731517509727626 24:0.1 25:171.5 26:171.0 27:171.0 28:171.0 29:2995.0 30:98.0 31:95.52710909175767 32:1.3276740237691 33:0.8701035313699037 34:0.9813913442649183 35:0.9908119716658209 36:2082.7015853005423 37:-1704.995486406489 38:-1420.5778771331613 39:2795.596548524815 40:-3742.9180651458905 41:363.10475526000187 42:3456.012099255933 43:2095.830540933635 44:642.392682220074 45:2108.9095901490514
1 1:1.0 2:0.510689168216328 3:0.5130800743837475 4:0.10099131723549727 5:0.03208847751010193 6:0.011982494651920415 7:1.0 8:0.1 9:0.1 10:0.1 11:0.1 12:0.1 13:0.1 14:0.1 15:0.02520392264687013 16:0.0034827238566584183 17:0.0769865273577124 18:0.30547154248006597 19:1.0 20:0.17807716982861332 21:0.16726239574741086 22:0.04435890385849143 23:0.019979836861882504 24:0.1 25:318.0 26:317.5 27:317.5 28:317.5 29:3153.0 30:181.71428571428572 31:196.42425969293703 32:1.2127917193235844 33:0.8328557122213688 34:0.9823554332053356 35:0.9908919759863716 36:9847.234638981749 37:-10820.229918125846 38:-3903.838248612449 39:14137.852125012874 40:-16788.89278362039 41:5178.438736824862 42:8861.566912265422 43:7306.172019081011 44:649.43069426785 45:-188.0504412871147
1 1:1.0 2:0.510689168216328 3:0.5130800743837475 4:0.10099131723549727 5:0.03208847751010193 6:0.011982494651920415 7:0.8485520094562647 8:0.007978723404255319 9:0.0008865248226950354 10:0.1 11:0.1 12:0.1 13:0.1 14:0.1 15:0.16648560564910375 16:0.16874886836864023 17:0.32265073329712113 18:0.9168024624298389 19:0.3977005250769509 20:0.042911461162411735 21:0.025439072967590078 22:0.0027159152634437804 23:0.0001810610175629187 24:0.1 25:212.0 26:211.5 27:211.5 28:211.5 29:6407.0 30:121.14285714285714 31:109.94599787613731 32:2.017625323463922 33:0.9303553143936116 34:0.9690506529502703 35:0.9827790503732406 36:4597.349686152489 37:-4383.004368607366 38:2000.4759882734008 39:1938.0123406006826 40:-2695.147016639588 41:605.2582735050838 42:622.7286093747225 43:-2242.0171332389978 44:1682.8670830652054 45:-1638.3671233593145
1 1:0.44361088965273876 2:0.24584057611124907 3:0.38145151804268557 4:0.13251342909048136 5:0.03558872348489799 6:0.018140708114960855 7:1.0 8:0.47035664659564613 9:0.3323297823066234 10:0.4294812413154238 11:0.0017369152385363594 12:0.1 13:0.1 14:0.1 15:0.1 16:0.04697392606712506 17:0.17257811968139425 18:0.43236435427871195 19:1.0 20:0.44461842194839674 21:0.455783239158554 22:0.13459050990537136 23:0.07447750017019539 24:0.009054394444822656 25:242.5 26:242.0 27:242.0 28:242.0 29:15965.0 30:138.57142857142858 31:120.86339058488088 32:19.44030888030888 33:0.9584503469605844 34:0.8954614309084378 35:0.9393433763435787 36:5285.853969968029 37:-3149.511443847564 38:-10040.05204284291 39:8631.257812600224 40:5226.289406911944 41:-10339.40607461707 42:1938.9291721348866 43:-5522.979067365716 44:494.79283888908435 45:-304.5865375503294
1 1:0.10790452123806918 2:0.482254663683626 3:1.0 4:0.31621304060905536 5:0.08046966794894493 6:0.024135266944583046 7:0.09387521465369204 8:0.500449750592853 9:0.5953062392673154 10:1.0 11:0.0003270913402567667 12:0.1 13:0.1 14:0.1 15:0.1 16:0.004725196095637969 17:0.02075036113998731 18:0.11892643544707106 19:1.0 20:0.29787636186901756 21:0.3481389477663323 22:0.07266001539063871 23:0.010071417963845499 24:0.1 25:383.0 26:382.5 27:382.5 28:382.5 29:25297.0 30:218.85714285714286 31:189.89803923717182 32:24.618447502352822 33:0.9660398694526108 34:0.9095546433629847 35:0.9450007507318868 36:3716.904540968124 37:-628.1637285848766 38:-9468.544968345284 39:2114.5293952151733 40:11112.116090685482 41:-3526.72480061268 42:-8433.310198595958 43:3316.249398639812 44:-9713.911974740959 45:6781.194388791998
1 1:1.0 2:0.551671329099708 3:0.615706613848447 4:0.12723337349151573 5:0.03826598329691871 6:0.022502195087088804 7:0.010360655737704918 8:0.5299672131147541 9:0.6062950819672132 10:1.0 11:0.09101639344262295 12:0.017967213114754098 13:0.01822950819672131 14:0.0005245901639344263 15:0.1 16:0.021657185936536223 17:0.05105887190734014 18:0.11328901377561511 19:1.0 20:0.2667397710917689 21:0.1896374477417586 22:0.037009115208004935 23:0.017133849633335616 24:0.003632376122267151 25:126.5 26:126.0 27:126.0 28:126.0 29:16709.0 30:72.28571428571429 31:101.08937246065878 32:25.10708082072287 33:0.9751434067880153 34:0.9138654341023585 35:0.9383325559111069 36:1046.9212156584877 37:-690.7324530188259 38:-322.8828682062843 39:787.0917752690757 40:-1799.2096063112556 41:481.3982939595538 42:517.3883665123483 43:857.5411083911856 44:-307.6605637549961 45:-118.63449296103681
1 1:0.4770534804569793 2:0.5322790435517787 3:1.0 4:0.35734570443755553 5:0.10918294348457587 6:0.04686856424375122 7:0.7822590183323477 8:0.877350680070964 9:0.7439384979302188 10:0.7534003548196333 11:0.1 12:0.1 13:0.1 14:0.1 15:0.007154355213736362 16:0.08115721695582186 17:0.14661956716150956 18:0.33164907887676626 19:1.0 20:0.2503577177606868 21:0.23859774637810768 22:0.06398676444285459 23:0.00554462529064568 24:0.1 25:378.5 26:378.0 27:378.0 28:378.0 29:23408.0 30:216.28571428571428 31:187.65219673314647 32:11.949312761204784 33:0.9759793942207281 34:0.9093756416569327 35:0.9482590978518713 36:5865.496272708711 37:1224.9438535583758 38:-16160.02754101641 39:-4533.300685219143 40:22555.085865203408 41:8939.118320761352 42:-23687.197347027115 43:19637.001778713773 44:4277.963706234645 45:-5538.63042290806
1 1:0.8206135536426137 2:0.29525102547807497 3:1.0 4:0.47079553989254147 5:0.1 6:0.019007452770235137 7:0.8803392348644299 8:0.3664107960876563 9:0.23443110065618422 10:0.20750278568775535 11:0.1 12:0.1 13:0.1 14:0.1 15:0.1 16:0.004387614391375204 17:0.07270903848564624 18:0.3107684593205466 19:1.0 20:0.6252977309765576 21:0.7415695123480005 22:0.2870126614015294 23:0.3856713050018804 24:0.4027830011282437 25:335.0 26:334.5 27:334.5 28:334.5 29:26289.0 30:191.42857142857142 31:170.12084540354343 32:26.334826754327825 33:0.9504625223561067 34:0.8093344466635924 35:0.8989052672378058 36:11346.474202907402 37:-5849.397919528737 38:-21671.116296612392 39:15542.85819409623 40:9955.695001203141 41:-16356.99700792643 42:8605.532854855568 43:-15617.049464350834 44:-2988.231536728598 45:1751.3197709673727
1 1:0.5435314529762434 2:0.786546845804787 3:1.0 4:0.23075896432066909 5:0.0635287836996174 6:0.02605881306166029 7:0.14582755752703078 8:0.5949542556140838 9:0.3942334349875243 10:0.6845023565289714 11:0.1 12:0.1 13:0.1 14:0.1 15:0.1 16:0.1 17:0.1 18:0.1 19:1.0 20:0.3233307148468185 21:0.3236449332285939 22:0.04461901021209741 23:0.03173605655930872 24:0.0006284367635506677 25:429.75 26:429.25 27:429.25 28:429.25 29:7912.0 30:245.57142857142858 31:228.14397530811056 32:7.31843394575678 33:0.955606896229886 34:0.9730079238741403 35:0.9821643884109628 36:1737.6536686773134 37:-398.189793894564 38:-4312.1073074054875 39:1363.5229392739107 40:4645.310088412124 41:-2336.7789199263966 42:-2529.9727680876 43:-1044.2841961787067 44:5235.396542415039 45:-2578.6747656480716
1 1:0.3681054900036273 2:0.8637847525977767 3:1.0 4:0.17671282565557855 5:0.05197687071926942 6:0.024153455523075937 7:0.03271028037383177 8:0.46230529595015574 9:0.6919003115264798 10:1.0 11:0.01339563862928349 12:0.1 13:0.1 14:0.1 15:0.1 16:0.1 17:0.00018360414945377767 18:0.04691086018544019 19:1.0 20:0.26411456898925917 21:0.26659322500688515 22:0.05967134857247774 23:0.021573487560818873 24:0.00468190581107133 25:279.5 26:279.0 27:279.0 28:279.0 29:6359.0 30:159.71428571428572 31:167.51180281291423 32:19.70230251615972 33:0.9438385209075906 34:0.9656149741193981 35:0.9751195423388288 36:398.52397750210594 37:-365.4703111981689 38:-390.51357349827117 39:720.0602120626426 40:-621.3787714375641 41:-141.5057974850343 42:1010.228120689384 43:1.6019787818014204 44:-490.24096199874026 45:-225.67286641597394
1 1:0.20928684414640553 2:0.26158412576265594 3:0.32298747381471504 4:0.07473570420857839 5:0.020703933747412008 6:0.008525867702474089 7:1.0 8:0.004651162790697674 9:0.1 10:0.1 11:0.1 12:0.1 13:0.1 14:0.1 15:0.0004706989879971758 16:0.12755942574723464 17:0.2788891503883267 18:1.0 19:0.035067074605789596 20:0.0011767474699929394 21:0.1 22:0.1 23:0.1 24:0.1 25:351.5 26:351.0 27:351.0 28:351.0 29:2269.0 30:200.85714285714286 31:178.8474438264783 32:0.6008432742081304 33:0.9189172646962341 34:0.9913101992426591 35:0.9958305133025108 36:1604.600136252489 37:-575.9198840716865 38:-4028.3839301401063 39:2009.9950841082743 40:4451.130810327519 41:-3557.8557096663485 42:-2561.595945772647 43:-907.2879134245268 44:-4356.602431414076 45:2159.9721647933707
1 1:1.0 2:0.2727205240985097 3:0.2606387914555611 4:0.10955217786685968 5:0.05222426368242303 6:0.04676799732754301 7:0.10864745011086474 8:1.0 9:0.5418514412416852 10:0.5001385809312638 11:0.006374722838137472 12:0.1 13:0.1 14:0.1 15:0.1540597472232861 16:0.11882420528533129 17:0.09814247414783608 18:0.08655687476062811 19:1.0 20:0.2474147836078131 21:0.42579471466870933 22:0.2323822290310226 23:0.23286097280735352 24:0.1 25:123.5 26:123.0 27:123.0 28:123.0 29:18666.0 30:70.57142857142857 31:88.13278479148406 32:23.231879440156717 33:0.9728466809195392 34:0.8402163888108531 35:0.8870962188407711 36:3212.7016812529996 37:-2229.9035336952065 38:-5511.906854830314 39:5931.664851928169 40:897.2619306824739 41:-6193.107315637888 42:4994.897762945153 43:-6341.733364160558 44:-600.5554749541756 45:-554.4422166889326
1 1:0.08741528281887387 2:0.40425754023062344 3:1.0 4:0.39275045771368 5:0.11473356245784216 6:0.05405839462949282 7:0.08279397297157355 8:1.0 9:0.8356547403303475 10:0.8837570548335318 11:0.006990110288406772 12:0.0005695645420183296 13:0.1 14:0.1 15:0.1 16:0.0020098790665985353 17:0.03461079884176461 18:0.025907000510986204 19:1.0 20:0.32698007153806846 21:0.31389882473173225 22:0.10769885879747913 23:0.04941236586612161 24:0.002043944813490036 25:652.0 26:651.5 27:651.5 28:651.5 29:51079.0 30:372.57142857142856 31:328.0678750079698 32:34.271219041340984 33:0.9723705388750609 34:0.8145119375642844 35:0.8853142155826076 36:6553.045626865699 37:940.7381994095138 38:-15455.758298917386 39:-1099.3614505575304 40:21375.601742253886 41:1659.5296967746428 42:-24241.34100142373 43:21161.921159572885 44:9579.564936818544 45:-6023.884491914859
1 1:0.3177810370114744 2:0.6166767319472004 3:1.0 4:0.275895091018894 5:0.08313346561987749 6:0.035700112155983094 7:0.22253521126760564 8:0.5070422535211268 9:0.543661971830986 10:1.0 11:0.1 12:0.1 13:0.1 14:0.1 15:0.1 16:0.1 17:0.1 18:0.1 19:1.0 20:0.4462406015037594 21:0.41729323308270677 22:0.10714285714285714 23:0.0962406015037594 24:0.0030075187969924814 25:233.0 26:232.5 27:232.5 28:232.5 29:1951.0 30:133.14285714285714 31:118.9218573823387 32:3.5110432409438728 33:0.9266265751655023 34:0.9934448207446303 35:0.9952160306278884 36:346.9577759403318 37:-212.30310118390884 38:-579.3037032125139 39:564.8345863641246 40:-51.52222554384327 41:-527.8430585921171 42:942.4054061321423 43:-1092.8108708570383 44:835.5417122985535 45:-930.8123060631184
1 1:0.9370921365170646 2:0.7994249281160145 3:0.7762720340042505 4:0.16159519939992498 5:0.035854481810226276 6:0.01817727215901988 7:0.008904109589041096 8:1.0 9:0.8578277886497064 10:0.9051859099804306 11:0.01340508806262231 12:0.0005870841487279843 13:0.1 14:0.1 15:0.0008791852882995091 16:0.1 17:0.0008791852882995091 18:0.0386841526851784 19:0.8620411751776687 20:0.23129899626346254 21:0.13942413363616382 22:0.02227269397025423 23:0.007106747747087699 24:0.0001465308813832515 25:179.0 26:178.5 27:178.5 28:178.5 29:23808.0 30:102.28571428571429 31:93.47988979410688 32:21.7743282045189 33:0.9816005834777033 34:0.8651987551157811 35:0.911062359637957 36:1003.6310711374921 37:-635.2973820315973 38:-1382.9643579687915 39:1505.0424637000776 40:-425.9939837406326 41:-1174.417100152988 42:2099.3945539312995 43:-2104.66748831347 44:1118.3884330135954 45:-1340.152535404272
1 1:0.3815302280718131 2:0.6931920719375214 3:0.5906997728616323 4:0.042207287096673825 5:0.00833877843118952 6:0.001322380907931174 7:1.0 8:0.004538321245281418 9:0.1 10:0.1 11:0.1 12:0.1 13:0.1 14:0.1 15:0.1 16:0.006894265826980444 17:0.12568776930725886 18:0.748491879350348 19:0.6517732847199205 20:0.034073583029499505 21:0.021942326814716605 22:0.0027842227378190253 23:0.00019887305270135897 24:0.1 25:307.0 26:306.5 27:306.5 28:306.5 29:8349.0 30:175.42857142857142 31:155.77076302132213 32:3.0963977823575517 33:0.91587894773143 34:0.9036266279285441 35:0.9728638062557464 36:10353.029048127792 37:1209.1855346140576 38:-21199.48642545872 39:-3669.5463727529836 40:13759.50995739185 41:5435.3016070474205 42:1494.2384481269612 43:-10063.802069022084 44:-3313.4199713580497 45:-1660.9387946131867
1 1:1.0 2:0.2613494203664063 3:0.3569959133746629 4:0.07745128019793723 5:0.023838647799616357 6:0.009215757137694253 7:0.017673048600883652 8:0.010309278350515464 9:0.1 10:0.1 11:0.1 12:0.1 13:0.1 14:0.1 15:0.1 16:0.1 17:0.0032025620496397116 18:0.732586068855084 19:1.0 20:0.21617293835068055 21:0.2321857485988791 22:0.04803843074459568 23:0.0032025620496397116 24:0.1 25:213.0 26:212.5 27:212.5 28:212.5 29:1472.0 30:121.71428571428571 31:117.44021492501047 32:0.7231401049959798 33:0.9482991778866565 34:0.9906159841151962 35:0.994338800450349 36:674.1803389372686 37:-504.0518367764242 38:-1381.4048360490074 39:1531.0432830984366 40:692.9807776263708 41:-2029.5918845447854 42:983.1432593709574 43:-2369.05367588163 44:276.1913901240672 45:-631.673234993991
1 1:1.0 2:0.5654875321017314 3:0.5078493911026427 4:0.09005053433849722 5:0.011825863640129235 6:0.0031066191699113577 7:0.0006356605572624219 8:1.0 9:0.8469117491259668 10:0.9175760144083059 11:0.04280114418900307 12:0.1 13:0.1 14:0.1 15:0.28105388444059726 16:0.7100735771478035 17:0.5256979008872539 18:0.5322982038519801 19:0.9395152564380004 20:0.23577147803505735 21:0.14607227872754816 22:0.019314001298420255 23:0.004652672581692274 24:0.1 25:309.5 26:309.0 27:309.0 28:309.0 29:23333.0 30:176.85714285714286 31:156.26756227831854 32:32.431316971739065 33:0.971378900451123 34:0.871148089102434 35:0.9144010813279261 36:1458.8142083803127 37:-658.3610245936885 38:-3028.352175407187 39:1968.3455345737923 40:1896.5441896769657 41:-2613.3397469994293 42:820.2878367324757 43:-2753.995031148191 44:-4.171231179563049 45:1977.5254524159777
1 1:0.713362914296921 2:0.5387575995293195 3:1.0 4:0.22234751912139636 5:0.07056530692292606 6:0.027983428123161406 7:0.5664359861591696 8:0.8929065743944636 9:1.0 10:0.9446366782006921 11:0.05968858131487889 12:0.1 13:0.1 14:0.1 15:0.36385477843032565 16:0.9826481580352376 17:0.5890727887524471 18:0.7259298807617014 19:0.5311443317316249 20:0.11630183306638192 21:0.06584801566114967 22:0.022868837871507387 23:0.011656878448122441 24:0.1 25:426.5 26:426.0 27:426.0 28:426.0 29:13720.0 30:243.71428571428572 31:227.9778900844267 32:8.676356642395934 33:0.9810784632245164 34:0.9499174881953092 35:0.9695182972254994 36:1284.0620808654116 37:-308.34687117856873 38:-2701.648378643259 39:948.4638349904781 40:1590.8426650213446 41:-1300.6667325002109 42:1392.0455749009482 43:-4057.011946444596 44:-321.68903028568565 45:3340.7139222830297
1 1:0.15226410459371673 2:0.5532521767611976 3:1.0 4:0.4153451428883369 5:0.1718617790757977 6:0.17756639462838114 7:0.1 8:0.5245901639344263 9:0.37459016393442623 10:1.0 11:0.009016393442622951 12:0.1 13:0.1 14:0.1 15:0.1 16:0.1 17:0.1 18:0.1 19:1.0 20:0.33707865168539325 21:0.2867843766720171 22:0.04565721419654004 23:0.021401819154628143 24:0.002318530408418049 25:369.5 26:369.0 27:369.0 28:369.0 29:4413.0 30:211.14285714285714 31:229.28736091976597 32:9.477470514141759 33:0.948987064120088 34:0.9821541073697679 35:0.9872760602832278 36:305.5774907364391 37:-180.30685919069987 38:-257.94404602070347 39:328.26108064963796 40:-563.7548681699643 41:10.014097566063631 42:748.2389980160143 43:250.59539096691498 44:-495.29504198144593 45:-558.7260876450205
1 1:0.6164185473165181 2:0.6979186421391997 3:1.0 4:0.23539730703584297 5:0.07815759529679499 6:0.06464536317087047 7:0.006201194304088195 8:0.7106109324758842 9:1.0 10:0.9609554432705558 11:0.0025264124942581535 12:0.1 13:0.1 14:0.1 15:0.1 16:0.0067612687813021705 17:0.069449081803005 18:0.24490818030050082 19:1.0 20:0.21218697829716193 21:0.1526711185308848 22:0.05008347245409015 23:0.025709515859766278 24:0.003672787979966611 25:286.5 26:286.0 27:286.0 28:286.0 29:10598.0 30:163.71428571428572 31:145.12921758184453 32:19.377273622434913 33:0.9633835343659083 34:0.9431583170695198 35:0.9592553439429722 36:586.3268103505425 37:-299.6636894810391 38:-1441.1083090497534 39:1021.73489303768 40:1519.6641874017344 41:-1733.1202025867694 42:-785.445442834368 43:-383.5870359889781 44:505.8569939991102 45:-496.07013810957557
1 1:0.3766017672034579 2:0.604272654247791 3:1.0 4:0.2655012814137628 5:0.08892437746241824 6:0.052805722373101785 7:0.1710608695652174 8:0.599095652173913 9:0.25808695652173913 10:0.20528695652173912 11:0.00027826086956521737 12:0.1 13:0.1 14:0.1 15:0.1 16:0.019864074103230208 17:0.01658400902673909 18:0.09171061953869165 19:1.0 20:0.3809336377233724 21:0.44097194888346586 22:0.11328032748169724 23:0.054422839749140625 24:0.002282925293237818 25:370.0 26:369.5 27:369.5 28:369.5 29:23906.0 30:211.42857142857142 31:194.9416448529128 32:9.795863388306401 33:0.9732326970727608 34:0.9023795983514216 35:0.946984569168728 36:7713.6034718918 37:-2748.685654635522 38:-13971.862843010671 39:7263.326276760526 40:9888.393834597193 41:-9428.679983394994 42:-6732.000235464988 43:3183.1487009162024 44:5048.176627647337 45:174.30789728765632
1 1:0.0169589963991172 2:0.47807527006620976 3:1.0 4:0.3706440933906377 5:0.14447090254384945 6:0.12514519688697875 7:0.1 8:1.0 9:0.5721557648256553 10:0.5075082718248918 11:0.0010180707559175363 12:0.1 13:0.1 14:0.1 15:0.1 16:0.1 17:0.1 18:0.1 19:1.0 20:0.32693616442085205 21:0.31509459643391863 22:0.12508506873553832 23:0.1282155982033483 24:0.034027494215325985 25:237.5 26:237.0 27:237.0 28:237.0 29:6427.0 30:135.71428571428572 31:126.5325641719094 32:9.99148250110271 33:0.9672280762217623 34:0.964927227232941 35:0.9761963586223436 36:94.85634608276962 37:28.75551971805655 38:-236.61180949681486 39:-100.13371485800448 40:257.4319738150258 41:176.70491162615332 42:-141.53196837811828 43:-63.75314253223832 44:-275.61176101168326 45:131.1939072070338
1 1:1.0 2:0.07185938307771843 3:0.24421850766844735 4:0.1326210580734103 5:0.038169912114423575 6:0.04139238325004308 7:0.1 8:1.0 9:0.7599880739415623 10:0.5913337308686146 11:0.0013913734843967402 12:0.1 13:0.1 14:0.1 15:0.1 16:1.0 17:0.44217169796973615 18:0.00878260208349175 19:0.20333054520568777 20:0.1285073378450308 21:0.1513573112310851 22:0.0436848908828226 23:0.049083719869211465 24:0.017945403391377082 25:282.25 26:281.75 27:281.75 28:281.75 29:18343.0 30:161.28571428571428 31:159.6386225069559 32:43.10083502865425 33:0.9678172018732745 34:0.82245745764589 35:0.8772099456981005 36:519.1634243657626 37:-329.54244860810684 38:-1165.1173301007623 39:1067.389038537051 40:897.2258186422605 41:-1627.8641875767396 42:191.93080898452 43:-1451.5872260470976 44:99.20823658865478 45:-31.635299610423868
1 1:1.0 2:0.33582121935343895 3:0.48211470311708976 4:0.1312359875605699 5:0.038605626672452445 6:0.022217400737687135 7:0.1 8:0.616398243045388 9:0.3294289897510981 10:1.0 11:0.1 12:0.1 13:0.1 14:0.1 15:0.1 16:0.1 17:0.1 18:0.1 19:1.0 20:0.30977312390924955 21:0.19197207678883071 22:0.04363001745200698 23:0.05235602094240838 24:0.020942408376963352 25:297.0 26:296.5 27:296.5 28:296.5 29:1293.0 30:169.71428571428572 31:198.5034827227503 32:3.944485506096688 33:0.9420487657117983 34:0.9927443928315559 35:0.9950224687394442 36:110.45353050577538 37:-109.11339975307406 38:246.1894555277106 39:-134.49064819826262 40:190.54130376408503 41:-55.31937206428512 42:-18.995632465768956 43:-230.22176358171484 44:-240.87501986412477 45:-211.96134311847507
1 1:0.6470158866466295 2:0.6790682696436239 3:0.6249892657793045 4:0.1463288965221125 5:0.037398024903392016 6:0.02155431515671962 7:0.05328185328185328 8:0.04801684801684802 9:0.31604071604071604 10:1.0 11:0.002176202176202176 12:0.1 13:0.1 14:0.1 15:0.001845173194665772 16:0.1 17:0.006835527971148201 18:0.12714920741424138 19:1.0 20:0.32164723643378346 21:0.25865973328860187 22:0.06558751991948335 23:0.036442170594649 24:0.0028935670552713245 25:198.5 26:198.0 27:198.0 28:198.0 29:15952.0 30:113.42857142857143 31:102.13696286689492 32:44.418664106371345 33:0.9589564419576122 34:0.9154921060625562 35:0.9422134714062174 36:571.3662456999043 37:-402.36861719501627 38:-1154.3398473802579 39:1208.2346198241612 40:537.0149864222951 41:-1562.9442108992293 42:883.5371640031858 43:-1978.6047501761102 44:320.0645710675024 45:-921.5881607875624
1 1:0.06562980687062041 2:0.7251907210888582 3:1.0 4:0.264911980857973 5:0.08380851758052237 6:0.07352278553782571 7:0.1 8:0.14862914862914864 9:0.1 10:0.1 11:0.1 12:0.1 13:0.1 14:0.1 15:0.1 16:0.1 17:0.1 18:0.9540540540540541 19:1.0 20:0.22162162162162163 21:0.21621621621621623 22:0.12162162162162163 23:0.04594594594594595 24:0.1 25:226.0 26:225.5 27:225.5 28:225.5 29:729.0 30:129.14285714285714 31:122.93137292400014 32:0.4724311026364711 33:0.9548298296896952 34:0.9951713706638264 35:0.9970520769549754 36:283.9324184759413 37:-163.46296506404587 38:-693.0189060417932 39:560.8579355884895 40:702.9939853830025 41:-959.1914973023172 42:-268.6721054095355 43:-434.3279439563031 44:219.48436610406765 45:-18.15035099262609
1 1:0.17659927710426646 2:0.5392317935769504 3:1.0 4:0.32845061653667224 5:0.10575376580253533 6:0.044618923265828475 7:0.039701749993044544 8:0.985671758061375 9:1.0 10:0.9483348635339287 11:0.14236429902901818 12:0.02759925437498261 13:0.013716161700470188 14:0.00044514926411262277 15:0.1 16:0.17393238434163702 17:0.19136351654145248 18:0.05072821932252537 19:1.0 20:0.3153749835244497 21:0.41879201265322263 22:0.15360155529194675 23:0.07448596283115856 24:0.007265717674970344 25:673.0 26:672.5 27:672.5 28:672.5 29:93275.0 30:384.57142857142856 31:340.00330130450084 32:30.60523089947836 33:0.9885862977157248 34:0.6830285430020467 35:0.812412463361652 36:6001.732903995374 37:3062.263846689422 38:-8969.098001428078 39:-4551.353182745293 40:8159.7183825131 41:3130.528036404384 42:-9464.62639507463 43:10070.977994579143 44:8221.417668618848 45:-10090.788845672252
1 1:0.28047310652932006 2:0.6503929162582159 3:0.5069985697526797 4:0.04414482459382583 5:0.010815240972568177 6:0.004001478457904125 7:1.0 8:0.002363268062120189 9:0.1 10:0.1 11:0.1 12:0.1 13:0.1 14:0.1 15:0.1 16:0.1 17:0.1 18:0.5486039296794208 19:0.7285418821096173 20:0.0827300930713547 21:0.05170630816959669 22:0.002068252326783868 23:0.1 24:0.1 25:300.0 26:299.5 27:299.5 28:299.5 29:1977.0 30:171.42857142857142 31:148.71627554590285 32:1.0440959160445242 33:0.8968359375336059 34:0.9811358587234373 35:0.9918624410643673 36:1527.5691437960115 37:248.30461121516868 38:-4189.505543781501 39:-922.7792031948348 40:5792.5280029779915 41:1834.5703864899444 42:-5990.448718295817 43:4844.329023158074 44:5828.204329881823 45:-5794.346124568467
1 1:0.0032204709938828554 2:0.40779213960041655 3:1.0 4:0.46741460938662277 5:0.18086270117004613 6:0.15131838031312078 7:0.1 8:1.0 9:0.8444444444444444 10:0.5743589743589743 11:0.1 12:0.1 13:0.1 14:0.1 15:0.1 16:0.1 17:0.1 18:0.1 19:0.7187017001545595 20:0.47449768160741884 21:1.0 22:0.3848531684698609 23:0.1391035548686244 24:0.012364760432766615 25:296.5 26:296.0 27:296.0 28:296.0 29:1467.0 30:169.42857142857142 31:179.59625922198552 32:2.25887800645511 33:0.9332456321589078 34:0.9952802523442125 35:0.9967285843130141 36:146.10423775835991 37:-116.76598759931626 38:-280.52349300373936 39:340.286720638544 40:85.0682603156615 41:-406.1095055216315 42:304.8876810542793 43:-548.9233028602928 44:-96.48809006901912 45:203.32392203246891
1 1:0.0032204709938828554 2:0.40779213960041655 3:1.0 4:0.46741460938662277 5:0.18086270117004613 6:0.15131838031312078 7:0.1 8:0.4521651560926485 9:0.9274924471299094 10:1.0 11:0.1 12:0.1 13:0.1 14:0.1 15:0.1 16:0.1 17:0.1 18:0.1 19:1.0 20:0.5135135135135135 21:0.8128898128898129 22:0.34407484407484407 23:0.3482328482328482 24:0.037422037422037424 25:343.5 26:343.0 27:343.0 28:343.0 29:1589.0 30:196.28571428571428 31:212.18907625425172 32:2.444590667080056 33:0.9610893882126545 34:0.994591038721468 35:0.9963903511671508 36:0.0 37:0.0 38:0.0 39:0.0 40:0.0 41:0.0 42:0.0 43:0.0 44:0.0 45:0.0
1 1:0.46753555526736695 2:0.6270047118834565 3:0.42069770457787575 4:0.06034669087450828 5:0.01314139973198461 6:0.003587947953140535 7:1.0 8:0.012588684737129343 9:0.0013098053483718392 10:0.00043660178279061304 11:0.1 12:0.1 13:0.1 14:0.1 15:0.1 16:0.010810343336504368 17:0.1202975006486206 18:0.863876156706737 19:0.7443570007783448 20:0.12704315489059934 21:0.15333390988497794 22:0.04445213179970596 23:0.014788549684337975 24:0.001210758453688489 25:222.5 26:222.0 27:222.0 28:222.0 29:6225.0 30:127.14285714285714 31:110.54724726356157 32:3.0698448532037177 33:0.9164006834787899 34:0.8779738265286866 35:0.9739600800238146 36:10242.8938275082 37:-5970.744229985559 38:-13012.610901270322 39:11977.247581450567 40:2238.410497886055 41:-10106.792255405435 42:2699.4205282663634 43:-4810.0816739180145 44:-683.5314347053688 45:73.31442855702977
1 1:0.16324359004451955 2:0.4180613258847186 3:1.0 4:0.26329914168798757 5:0.08756816812587533 6:0.04663208381256406 7:1.0 8:0.0416289592760181 9:0.1 10:0.1 11:0.1 12:0.1 13:0.1 14:0.1 15:0.1 16:0.1 17:0.1 18:0.29625425652667425 19:1.0 20:0.2695800227014756 21:0.1793416572077185 22:0.0851305334846765 23:0.2883087400681044 24:0.1583427922814983 25:303.75 26:303.25 27:303.25 28:303.25 29:2661.0 30:173.57142857142858 31:175.2759922789991 32:0.6638008480666954 33:0.9353376323598627 34:0.9882327493306284 35:0.9936551008329404 36:1571.8142179755584 37:-1158.5690251170763 38:-3260.168913773237 39:3523.056060554182 40:1789.1312605487808 41:-4709.717779341915 42:1919.0311537147065 43:-5045.231982311518 44:-298.55798840138306 45:1355.018614023982
