1 1:1.0 2:0.2204322871103335 3:0.17671282565557855 4:0.05197687071926942 5:0.024153455523075937 6:0.03271028037383177 7:0.18161993769470405 8:0.2523364485981308 9:0.01339563862928349 10:0.1 11:1.0 12:0.26411456898925917 13:0.26659322500688515 14:0.05967134857247774 15:0.021573487560818873 16:0.9656149741193981 17:0.9751195423388288 18:720.0602120626426 19:-621.3787714375641 20:-898.3009087025022
1 1:0.32298747381471504 2:0.08417156781912458 3:0.07473570420857839 4:0.020703933747412008 5:0.008525867702474089 6:1.0 7:0.9762790697674418 8:0.5255813953488372 9:0.1 10:0.1 11:0.035067074605789596 12:0.0011767474699929394 13:0.1 14:0.1 15:0.1 16:0.9913101992426591 17:0.9958305133025108 18:2009.9950841082743 19:4451.130810327519 20:362.2869467891697
1 1:0.2606387914555611 2:0.07278733552326337 3:0.10955217786685968 4:0.05222426368242303 5:0.04676799732754301 6:0.10864745011086474 7:0.7343403547671841 8:0.80279933481153 9:0.006374722838137472 10:0.1 11:1.0 12:0.2474147836078131 13:0.42579471466870933 14:0.2323822290310226 15:0.23286097280735352 16:0.8402163888108531 17:0.8870962188407711 18:5931.664851928169 19:897.2619306824739 20:3278.8912993176327
1 1:1.0 2:0.37359875373398 3:0.39275045771368 4:0.11473356245784216 5:0.05405839462949282 6:0.08279397297157355 7:0.5885672862838502 8:0.5950396106249677 9:0.006990110288406772 10:0.1 11:1.0 12:0.32698007153806846 13:0.31389882473173225 14:0.10769885879747913 15:0.04941236586612161 16:0.8145119375642844 17:0.8853142155826076 18:-1099.3614505575304 19:21375.601742253886 20:4521.470993285152
1 1:1.0 2:0.25882149943922006 3:0.275895091018894 4:0.08313346561987749 5:0.035700112155983094 6:0.22253521126760564 7:0.9267605633802817 8:0.547887323943662 9:0.1 10:0.1 11:1.0 12:0.4462406015037594 13:0.41729323308270677 14:0.10714285714285714 15:0.0962406015037594 16:0.9934448207446303 17:0.9952160306278884 18:564.8345863641246 19:-51.52222554384327 20:168.99547209450645
1 1:0.7762720340042505 2:0.2048006000750094 3:0.16159519939992498 4:0.035854481810226276 5:0.01817727215901988 6:0.008904109589041096 7:0.10694716242661448 8:0.32377690802348336 9:0.01340508806262231 10:0.1 11:0.8620411751776687 12:0.23129899626346254 13:0.13942413363616382 14:0.02227269397025423 15:0.007106747747087699 16:0.8651987551157811 17:0.911062359637957 18:1505.0424637000776 19:-425.9939837406326 20:414.86104133764803
1 1:0.5906997728616323 2:0.059429353744671586 3:0.042207287096673825 4:0.00833877843118952 5:0.001322380907931174 6:1.0 7:0.2900284175255546 8:0.13470755397209144 9:0.1 10:0.1 11:0.6517732847199205 12:0.034073583029499505 13:0.021942326814716605 14:0.0027842227378190253 15:0.00019887305270135897 16:0.9036266279285441 17:0.9728638062557464 18:-3669.5463727529836 19:13759.50995739185 20:2856.3375343559915
1 1:0.3569959133746629 2:0.09848211058908565 3:0.07745128019793723 4:0.023838647799616357 5:0.009215757137694253 6:0.017673048600883652 7:1.0 8:0.6863033873343152 9:0.1 10:0.1 11:1.0 12:0.21617293835068055 13:0.2321857485988791 14:0.04803843074459568 15:0.0032025620496397116 16:0.9906159841151962 17:0.994338800450349 18:1531.0432830984366 19:692.9807776263708 20:2628.576557005196
1 1:0.5078493911026427 2:0.13511722309667798 3:0.09005053433849722 4:0.011825863640129235 5:0.0031066191699113577 6:0.0006356605572624219 7:0.2504502595613942 8:0.3573471766076915 9:0.04280114418900307 10:0.1 11:0.9395152564380004 12:0.23577147803505735 13:0.14607227872754816 14:0.019314001298420255 15:0.004652672581692274 16:0.871148089102434 17:0.9144010813279261 18:1968.3455345737923 19:1896.5441896769657 20:1606.100291374795
1 1:1.0 2:0.24155471661110023 3:0.22234751912139636 4:0.07056530692292606 5:0.027983428123161406 6:0.5664359861591696 7:0.08650519031141868 8:0.08114186851211072 9:0.05968858131487889 10:0.1 11:0.5311443317316249 12:0.11630183306638192 13:0.06584801566114967 14:0.022868837871507387 15:0.011656878448122441 16:0.9499174881953092 17:0.9695182972254994 18:948.4638349904781 19:1590.8426650213446 20:1466.979026256877
1 1:1.0 2:0.37099107459671915 3:0.4153451428883369 4:0.1718617790757977 5:0.17756639462838114 6:0.1 7:0.0930327868852459 8:0.425 9:0.009016393442622951 10:0.1 11:1.0 12:0.33707865168539325 13:0.2867843766720171 14:0.04565721419654004 15:0.021401819154628143 16:0.9821541073697679 17:0.9872760602832278 18:328.26108064963796 19:-563.7548681699643 20:-482.79846444828456
1 1:1.0 2:0.2707661672672103 3:0.23539730703584297 4:0.07815759529679499 5:0.06464536317087047 6:0.006201194304088195 7:0.2161231051906293 8:0.3167202572347267 9:0.0025264124942581535 10:0.1 11:1.0 12:0.21218697829716193 13:0.1526711185308848 14:0.05008347245409015 15:0.025709515859766278 16:0.9431583170695198 17:0.9592553439429722 18:1021.73489303768 19:1519.6641874017344 20:709.3736895430919
1 1:1.0 2:0.26394254676203954 3:0.2655012814137628 4:0.08892437746241824 5:0.052805722373101785 6:0.1710608695652174 7:1.0 8:0.6898782608695652 9:0.00027826086956521737 10:0.1 11:1.0 12:0.3809336377233724 13:0.44097194888346586 14:0.11328032748169724 15:0.054422839749140625 16:0.9023795983514216 17:0.946984569168728 18:7263.326276760526 19:9888.393834597193 20:-5639.491137359511
1 1:1.0 2:0.37453536996166803 3:0.3706440933906377 4:0.14447090254384945 5:0.12514519688697875 6:0.1 7:0.0010180707559175363 8:0.20921354034105372 9:0.0010180707559175363 10:0.1 11:1.0 12:0.32693616442085205 13:0.31509459643391863 14:0.12508506873553832 15:0.1282155982033483 16:0.964927227232941 17:0.9761963586223436 18:-100.13371485800448 19:257.4319738150258 20:-17.160270424712728
1 1:0.24421850766844735 2:0.13548164742374633 3:0.1326210580734103 4:0.038169912114423575 5:0.04139238325004308 6:0.1 7:0.05366726296958855 8:0.17302723116676605 9:0.0013913734843967402 10:0.1 11:0.20333054520568777 12:0.1285073378450308 13:0.1513573112310851 14:0.0436848908828226 15:0.049083719869211465 16:0.82245745764589 17:0.8772099456981005 18:1067.389038537051 19:897.2258186422605 20:1879.618794918098
1 1:0.48211470311708976 2:0.1537571418239676 3:0.1312359875605699 4:0.038605626672452445 5:0.022217400737687135 6:0.1 7:0.0746705710102489 8:0.6325036603221084 9:0.1 10:0.1 11:1.0 12:0.30977312390924955 13:0.19197207678883071 14:0.04363001745200698 15:0.05235602094240838 16:0.9927443928315559 17:0.9950224687394442 18:-134.49064819826262 19:190.54130376408503 20:25.075593060030346
1 1:0.6249892657793045 2:0.18209531987977673 3:0.1463288965221125 4:0.037398024903392016 5:0.02155431515671962 6:0.05328185328185328 7:0.055247455247455245 8:0.027237627237627238 9:0.002176202176202176 10:0.1 11:1.0 12:0.32164723643378346 13:0.25865973328860187 14:0.06558751991948335 15:0.036442170594649 16:0.9154921060625562 17:0.9422134714062174 18:1208.2346198241612 19:537.0149864222951 20:1892.6128118581623
1 1:1.0 2:0.25454856201737075 3:0.264911980857973 4:0.08380851758052237 5:0.07352278553782571 6:0.1 7:0.5512265512265512 8:1.0 9:0.1 10:0.1 11:1.0 12:0.22162162162162163 13:0.21621621621621623 14:0.12162162162162163 15:0.04594594594594595 16:0.9951713706638264 17:0.9970520769549754 18:560.8579355884895 19:702.9939853830025 20:588.1192856075085
1 1:1.0 2:0.2798972727115508 3:0.32845061653667224 4:0.10575376580253533 5:0.044618923265828475 6:0.039701749993044544 7:0.28631444231143754 8:0.31775310908939153 9:0.14236429902901818 10:0.013716161700470188 11:1.0 12:0.3153749835244497 13:0.41879201265322263 14:0.15360155529194675 15:0.07448596283115856 16:0.6830285430020467 17:0.812412463361652 18:-4551.353182745293 19:8159.7183825131 20:7535.725732736705
1 1:0.5069985697526797 2:0.06514856894916997 3:0.04414482459382583 4:0.010815240972568177 5:0.004001478457904125 6:1.0 7:0.4324780553679946 8:0.23362592842673868 9:0.1 10:0.1 11:0.7285418821096173 12:0.0827300930713547 13:0.05170630816959669 14:0.002068252326783868 15:0.1 16:0.9811358587234373 17:0.9918624410643673 18:-922.7792031948348 19:5792.5280029779915 20:3498.2034099411603
1 1:1.0 2:0.4725341081133116 3:0.46741460938662277 4:0.18086270117004613 5:0.15131838031312078 6:0.1 7:0.13333333333333333 8:0.976068376068376 9:0.1 10:0.1 11:0.7187017001545595 12:0.47449768160741884 13:1.0 14:0.3848531684698609 15:0.1391035548686244 16:0.9952802523442125 17:0.9967285843130141 18:340.286720638544 19:85.0682603156615 20:489.26001307384183
1 1:1.0 2:0.4725341081133116 3:0.46741460938662277 4:0.18086270117004613 5:0.15131838031312078 6:0.1 7:0.1 8:0.0010070493454179255 9:0.1 10:0.1 11:1.0 12:0.5135135135135135 13:0.8128898128898129 14:0.34407484407484407 15:0.3482328482328482 16:0.994591038721468 17:0.9963903511671508 18:0.0 19:0.0 20:0.0
1 1:0.42069770457787575 2:0.07387714520382138 3:0.06034669087450828 4:0.01314139973198461 5:0.003587947953140535 6:1.0 7:0.12508641076951063 8:0.06985628524649809 9:0.1 10:0.1 11:0.7443570007783448 12:0.12704315489059934 13:0.15333390988497794 14:0.04445213179970596 15:0.014788549684337975 16:0.8779738265286866 17:0.9739600800238146 18:11977.247581450567 19:2238.410497886055 20:71.12342748604773
1 1:1.0 2:0.28179549171028645 3:0.26329914168798757 4:0.08756816812587533 5:0.04663208381256406 6:1.0 7:0.834841628959276 8:0.5117647058823529 9:0.1 10:0.1 11:1.0 12:0.2695800227014756 13:0.1793416572077185 14:0.0851305334846765 15:0.2883087400681044 16:0.9882327493306284 17:0.9936551008329404 18:3523.056060554182 19:1789.1312605487808 20:5282.90991988282
1 1:0.5959695256819858 2:0.18439420004915213 3:0.22756615056934545 4:0.045039731301712134 5:0.0070615220774965185 6:0.05306452700424786 7:1.0 8:0.4380689097161351 9:0.1 10:0.1 11:0.4934872474845956 12:0.1232353170579518 13:0.10981982684657983 14:0.021254192340691053 15:0.007799703611262772 16:0.9608791075275124 17:0.9813856188920255 18:-4741.199322252555 19:14202.61987741394 20:6553.498828363895
1 1:0.28375596846689166 2:0.04868588711371242 3:0.0369099794166655 4:0.009143481243961521 5:0.007855272554153773 6:0.08085106382978724 7:1.0 8:0.6595744680851063 9:0.1 10:0.1 11:0.7423822714681441 12:0.11911357340720222 13:0.019390581717451522 14:0.1 15:0.1 16:0.9966759657086216 17:0.9976720145252865 18:212.98600806150495 19:-514.5029333852518 20:-177.75830188708778
1 1:0.6075278476464248 2:0.1718169840699485 3:0.134267576955324 4:0.03545334770631213 5:0.017636842735656966 6:0.2998921251348436 7:0.28317152103559873 8:0.14724919093851133 9:0.1 10:0.1 11:0.6134133042529989 12:0.17938931297709923 13:0.26472191930207195 14:0.0965103598691385 15:0.04525627044711014 16:0.9772184470822076 17:0.9836396625338761 18:890.7355515178834 19:345.43487700236875 20:1355.434964198842
1 1:1.0 2:0.39640293844465085 3:0.3489656337076754 4:0.12029046694249768 5:0.1063750738833066 6:0.1 7:0.08035355564483729 8:0.7235837685817598 9:0.1 10:0.1 11:1.0 12:0.5969509290138161 13:0.6858821661108464 14:0.26615848816896936 15:0.2895029379069398 16:0.9693124678825895 17:0.9801910768775693 18:365.3153735021618 19:172.36614875830224 20:104.53693940058828
1 1:0.4574287197293766 2:0.12013387983032342 3:0.09298204793184299 4:0.024646059673175708 5:0.015768466646381842 6:1.0 7:0.39543524416135883 8:0.34182590233545646 9:0.1 10:0.1 11:0.34988540870893814 12:0.03514132925897632 13:0.0030557677616501145 14:0.1 15:0.1 16:0.9869882163710464 17:0.993956963992431 18:1985.08599116163 19:-1680.5484599215408 20:-2532.277567378282
1 1:0.5034557002906663 2:0.16059855743352353 3:0.12922811928086986 4:0.040284207126709014 5:0.01974378296910324 6:0.1 7:0.007531106745252128 8:0.11362148002619515 9:0.013425016371971186 10:0.00016371971185330714 11:1.0 12:0.25730257460042516 13:0.20037792299818913 14:0.05353909141012519 15:0.0351940792063617 16:0.8938852863012242 17:0.9254705094201507 18:-59.84467350788191 19:191.6522289167394 20:-98.61508744143981
1 1:1.0 2:0.2767173514504475 3:0.25496962507638665 4:0.07388834968906144 5:0.052715769797620333 6:0.1 7:0.06502890173410404 8:0.35260115606936415 9:0.1 10:0.1 11:1.0 12:0.3402154398563734 13:0.26481149012567323 14:0.06642728904847396 15:0.03590664272890485 16:0.9940805722807831 17:0.9955568281094471 18:84.68522647856447 19:-137.13512673023257 20:16.18804051013028
1 1:0.20624749699639566 2:0.0415081431050594 3:0.03448304632225337 4:0.010203911360299026 5:0.005039380590041383 6:0.000564334085778781 7:0.1472284926009531 8:0.27332580887885627 9:0.07574617506897417 10:0.0023200401304238776 11:0.7054036872218691 12:0.15356007628734902 13:0.1301970756516211 14:0.038747616020343295 15:0.019198982835346472 16:0.8668317454905505 17:0.9136536460523076 18:1170.057244261779 19:2793.1421130510485 20:-477.90973638943365
1 1:1.0 2:0.18662747044375724 3:0.23004874075770881 4:0.026661067206251034 5:0.1 6:1.0 7:0.19101852227130872 8:0.05986300814655696 9:0.1 10:0.1 11:1.0 12:0.25455820476858343 13:0.2361978834629606 14:0.08185643248756853 15:0.13821241871732756 16:0.9100813854957234 17:0.9662388159680699 18:3870.640792889954 19:-11642.262710627192 20:-1716.6486223429154
1 1:0.516827494712074 2:0.14020200503135208 3:0.15280541683875892 4:0.028022878884591797 5:0.015344372269990863 6:0.11072961373390558 7:0.886695278969957 8:0.3828326180257511 9:0.1 10:0.1 11:1.0 12:0.31994019809381424 13:0.25154176789385163 14:0.0179405718557279 15:0.0033638572229489814 16:0.9897612207160214 17:0.9932602627015752 18:831.4225633274624 19:1256.0796056312436 20:498.8079918554489
1 1:1.0 2:0.26772781536012735 3:0.2549144448865897 4:0.07393553521687227 5:0.034115930494760575 6:1.0 7:0.3869351870783071 8:0.2282764260887344 9:0.1 10:0.1 11:1.0 12:0.1609917003617791 13:0.09012555862949563 14:0.018301766333262397 15:0.002660140455416046 16:0.9396396008654362 17:0.9773315873893931 18:4678.3479721104395 19:-4165.802586897425 20:-442.80148073860846
1 1:1.0 2:0.26772781536012735 3:0.2549144448865897 4:0.07393553521687227 5:0.034115930494760575 6:1.0 7:0.37425884277243915 8:0.20210590881210386 9:0.0019423430791249234 10:0.1 11:1.0 12:0.15844436442203816 13:0.09605689593086064 14:0.022776377385667988 15:0.00693194094346417 16:0.9214815538072256 17:0.9627525719806237 18:4595.1113733231 19:-4593.893895911139 20:132.3578198995054
1 1:1.0 2:0.26772781536012735 3:0.2549144448865897 4:0.07393553521687227 5:0.034115930494760575 6:1.0 7:0.4256798200776937 8:0.44101410754446946 9:0.030361889184215906 10:0.1 11:1.0 12:0.2182307462304045 13:0.17350817991542436 14:0.04485071120413481 15:0.02050318226474734 16:0.8676355282663724 17:0.9247906853800669 18:5109.836764519521 19:-1882.9972461362 20:-2166.7097889486176
1 1:0.25930272850228586 2:0.03453941853056571 3:0.02601075304874641 4:0.0026938510892771314 5:0.008215686932027766 6:1.0 7:0.5170556552962298 8:0.18192698982645122 9:0.1 10:0.1 11:1.0 12:0.25280898876404495 13:0.3651685393258427 14:0.04353932584269663 15:0.1 16:0.9924330985185783 17:0.996098229754964 18:1574.6361605632512 19:913.5980217155147 20:2636.0214391708478
1 1:1.0 2:0.3250366402183252 3:0.44258856825188253 4:0.16114115328245818 5:0.1395613281447415 6:0.38009426115885775 7:1.0 8:0.7332963681729969 9:0.1 10:0.1 11:0.8746658746658746 12:0.20671220671220672 13:0.3875853875853876 14:0.28512028512028514 15:0.4760914760914761 16:0.9495075550639175 17:0.9674449475103027 18:4138.886086979576 19:-1568.5698927934038 20:402.4808418803437
1 1:0.2991348111789865 2:0.0699798152248335 3:0.082668658468269 4:0.006500031121900037 5:0.00020451534309671798 6:0.1 7:0.007194244604316547 8:0.6174354633939907 9:0.1 10:0.1 11:0.9533834586466166 12:0.11969924812030075 13:0.040902255639097745 14:0.1 15:0.1 16:0.9814587865193003 17:0.9889716729207718 18:353.47316670776996 19:-630.4077530129937 20:427.81627566737865
1 1:1.0 2:0.3343623413194392 3:0.2707847064315509 4:0.0929570677789992 5:0.06049061092957068 6:0.05239520958083832 7:0.7050898203592815 8:1.0 9:0.01347305389221557 10:0.1 11:0.1 12:0.1 13:0.1 14:0.1 15:0.1 16:0.9891115223399148 17:0.9927003968753847 18:-944.2008312828009 19:1890.222659255238 20:379.06375699966037
1 1:0.44633542569180445 2:0.11115286004774114 3:0.08248607550172399 4:0.014786491026434444 5:0.006542303951905225 6:1.0 7:0.5883905013192612 8:0.26329255616854563 9:0.1 10:0.1 11:1.0 12:0.26795611356181426 13:0.18979753421558648 14:0.03834407872412623 15:0.022961203483768806 16:0.8820743717254059 17:0.9449861742307688 18:-2729.13769883728 19:23593.695133088102 20:-744.0853004139537
1 1:0.1282536151279199 2:0.048708441478185635 3:0.05486342850080336 4:0.011865035224323322 5:0.002088740575948585 6:1.0 7:0.31524725274725274 8:0.24793956043956045 9:0.1 10:0.1 11:0.007988721804511278 12:0.1 13:0.1 14:0.1 15:0.1 16:0.9825900382447939 17:0.9932017966390451 18:3052.273050951812 19:-610.1575536783813 20:-537.8521685843494
1 1:0.3627900382779642 2:0.10161775593465967 3:0.08832285808799206 4:0.02792873682718208 5:0.01223949718822362 6:1.0 7:0.24434824434824434 8:0.07455507455507455 9:0.1 10:0.1 11:0.5933874709976799 12:0.18155452436194897 13:0.39501160092807425 14:0.2703016241299304 15:0.07830626450116009 16:0.9796529476589403 17:0.9931679739944386 18:3497.474076293484 19:-2301.2213423785074 20:-3041.3103015602132
1 1:1.0 2:0.3418171797890729 3:0.43387860417345125 4:0.2624815250883038 5:0.2119542072697212 6:0.1 7:0.14180998026501268 8:0.8652382294897096 9:0.01240484916831125 10:0.1 11:1.0 12:0.3051963048498845 13:0.4235565819861432 14:0.2878752886836028 15:0.24006928406466513 16:0.9444233945603739 17:0.9625336520758204 18:192.7512764179996 19:1753.5568189270439 20:-62.38130388025129
1 1:0.3711078065226522 2:0.05745064874621139 3:0.03585982995243663 4:0.008298048653127945 5:0.003984425550270737 6:0.14218324131665386 7:0.4013557900621986 8:0.7032287371584317 9:0.08952407575651687 10:0.0006639178139632399 11:0.5760638084140314 12:0.09354281351709728 13:0.05848434925864909 14:0.013581387873186804 15:0.007051874472616225 16:0.6629349629697446 17:0.8029100107233474 18:2091.983250618999 19:6415.130263547914 20:-3715.172415061835
1 1:0.7276041907047583 2:0.1745357763726712 3:0.14144397778495715 4:0.03759942154736081 5:0.023076568052799187 6:1.0 7:0.8606385762889296 8:0.27636744307772837 9:0.1 10:0.1 11:0.5609960242728604 12:0.04980121364302155 13:0.018623142916928227 14:0.0006277463904582549 15:0.1 16:0.9387353064362798 17:0.9634862828889524 18:-6119.147666459269 19:8983.949031149741 20:458.2664857498849
1 1:0.7609210526315789 2:0.20339912280701755 3:0.19361842105263158 4:0.06405701754385965 5:0.05155701754385965 6:0.1 7:0.02981029810298103 8:0.489159891598916 9:0.1 10:0.1 11:1.0 12:0.14056420233463035 13:0.06614785992217899 14:0.011186770428015564 15:0.005350194552529183 16:0.9915320090525 17:0.9938278127729625 18:195.28736833231747 19:-72.17407985845547 20:-189.76470601280727
1 1:1.0 2:0.3547911742308111 3:0.4407049538634992 4:0.1236438440161008 5:0.03784874348501182 6:0.07314814814814814 7:1.0 8:0.5685185185185185 9:0.1 10:0.1 11:1.0 12:0.3663734776725304 13:0.39546684709066304 14:0.09878213802435724 15:0.03619756427604871 16:0.9859893275895094 17:0.9909654782265 18:1503.976883311879 19:1175.0706266339516 20:2279.0821412425385
1 1:1.0 2:0.32958421309079095 3:0.34158951870499704 4:0.15398462454658654 5:0.14878728818147366 6:0.1 7:0.09969325153374232 8:0.9003067484662577 9:0.1 10:0.1 11:0.45859085290482077 12:0.5166872682323856 13:1.0 14:0.34239802224969096 15:0.15822002472187885 16:0.9924794579417777 17:0.9947093717879627 18:294.7406769461678 19:334.79919833267564 20:412.9473771785521
1 1:0.8400634890994818 2:0.30059287614957286 3:0.40791746417067365 4:0.15083329443069884 5:0.04113953596937585 6:0.1 7:0.5137614678899083 8:0.8027522935779816 9:0.1 10:0.1 11:1.0 12:0.6739659367396593 13:0.45012165450121655 14:0.3978102189781022 15:0.16180048661800486 16:0.9961774151780489 17:0.9973785007781971 18:134.3957337098394 19:-376.350936356716 20:159.69537259899766
1 1:0.447240134786104 2:0.12973162513042438 3:0.13452097908078614 4:0.032909703573200146 5:0.0119220703692934 6:1.0 7:0.6359633027522936 8:0.20954128440366973 9:0.1 10:0.1 11:1.0 12:0.1919325340377972 13:0.21133915870757977 14:0.001828896565738671 15:0.1 16:0.9223258517702787 17:0.9718034046999329 18:7733.995202376608 19:25610.280922126018 20:-4751.223540695532
1 1:0.7215989352884178 2:0.2673103190632406 3:0.41195699125582264 4:0.18256534784080694 5:0.09208821228854618 6:0.9400382793836181 7:1.0 8:0.322901968454435 9:0.00022352924740496515 10:0.1 11:1.0 12:0.38703336742521094 13:0.5844892610585528 14:0.26828176936844794 15:0.14348951674763488 16:0.5165734022380493 17:0.7706797304186722 18:35238.734173976634 19:45284.76017112515 20:12894.632364084844
1 1:1.0 2:0.22885764731430513 3:0.25452021942537745 4:0.06592203034566106 5:0.02730542992833741 6:1.0 7:0.49523297972337854 8:0.34215120182623876 9:0.1 10:0.1 11:1.0 12:0.2462243129487497 13:0.27791532557563753 14:0.028224808120821985 15:0.008913097301312206 16:0.9733834419455313 17:0.9880930428322937 18:3686.6299731016225 19:-171.62749919091735 20:1419.8214625742391
1 1:0.7322598042992526 2:0.24308498343477927 3:0.262963248324216 4:0.0793974882502504 5:0.04503428615455736 6:0.1 7:0.08797653958944282 8:1.0 9:0.1 10:0.1 11:1.0 12:0.35973597359735976 13:0.2706270627062706 14:0.0231023102310231 15:0.0033003300330033004 16:0.9922130394951935 17:0.9942826970659795 18:166.5679597427036 19:170.16914111724634 20:284.3250745646224
1 1:0.66742513510219 2:0.23014099386453213 3:0.19824468733493153 4:0.055991223436674654 5:0.0660680183657714 6:0.2044334975369458 7:1.0 8:0.6330049261083743 9:0.1 10:0.1 11:0.8337408312958435 12:0.22982885085574573 13:0.15158924205378974 14:0.007334963325183374 15:0.1 16:0.9938183179975862 17:0.995529603840827 18:342.20944682837995 19:-473.6346421744669 20:-131.89998780171493
1 1:0.2615947590592621 2:0.06666301189627762 3:0.06297626226632312 4:0.016336823639054875 5:0.007798366317636095 6:1.0 7:0.5503875968992248 8:0.2469545957918051 9:0.1 10:0.1 11:0.32625272331154687 12:0.010348583877995643 13:0.010348583877995643 14:0.1 15:0.1 16:0.9821757027099193 17:0.9909627498668137 18:1591.638059080663 19:698.5234344897133 20:888.0192513445578
1 1:0.7533042446835551 2:0.2725366432262984 3:0.28088197915784124 4:0.0954841989324748 5:0.05216894009997458 6:0.1 7:0.24393358876117496 8:1.0 9:0.1 10:0.1 11:1.0 12:0.5673712021136064 13:0.6228533685601056 14:0.19616908850726553 15:0.06605019815059446 16:0.9920888659098481 17:0.9941839406274295 18:304.7787607552114 19:-440.9611441216541 20:-444.2420785913215
1 1:0.7533042446835551 2:0.2725366432262984 3:0.28088197915784124 4:0.0954841989324748 5:0.05216894009997458 6:0.16573218997361477 7:0.7260883905013192 8:0.762697889182058 9:0.0006596306068601583 10:0.1 11:1.0 12:0.44575645756457566 13:0.5053710537105371 14:0.23616236162361623 15:0.13357933579335793 16:0.9282713434392164 17:0.9534718196701883 18:3818.649495031518 19:917.2642955229502 20:4678.220064285367
1 1:0.1945483660177652 2:0.02730843524030418 3:0.02086011158903067 4:0.002764593102160691 5:0.0006390877560839 6:1.0 7:0.518061150366506 8:0.23931849699531135 9:0.1 10:0.1 11:0.5278018449620305 12:0.07400234442688956 13:0.04291320523928444 14:0.007135212272565109 15:0.00224249528566332 16:0.9536581941368375 17:0.9805752203156312 18:13469.404904010395 19:-2266.8044703192295 20:10629.283922112738
1 1:0.25748562527962354 2:0.06164145221958939 3:0.08203947041375996 4:0.01589090125768447 5:0.0030323617624152845 6:1.0 7:0.3511615343057807 8:0.15667206915180984 9:0.1 10:0.1 11:0.26459438968915844 12:0.10386656557998483 13:0.1865049279757392 14:0.0401819560272934 15:0.0075815011372251705 16:0.9894894824464516 17:0.9950645423703347 18:2067.5096607813894 19:-732.939582031287 20:-1543.7760290857877
1 1:1.0 2:0.2360965498957618 3:0.25892050178952314 4:0.09247677235096345 5:0.025487147970066158 6:0.1828384858687889 7:0.17845117845117844 8:0.19640852974186307 9:0.014896439138863382 10:0.0008162432404856647 11:1.0 12:0.3010115773683603 13:0.2959344590176545 14:0.10069618062233163 15:0.025962537020654642 16:0.9266984283886714 17:0.9517282358995489 18:2584.1983912705996 19:-1855.2459626816099 20:-2625.5186352571495
1 1:0.5810518731988472 2:0.21021253602305476 3:0.2924171469740634 4:0.11981268011527378 5:0.10417867435158501 6:0.09920106524633822 7:1.0 8:0.5888814913448736 9:0.0019973368841544607 10:0.1 11:1.0 12:0.523816294611119 13:0.8326460969714204 14:0.35233897341106213 15:0.23446608844021044 16:0.955387947551604 17:0.9708362629426562 18:1988.7746465189036 19:-2072.5387186232647 20:-481.5329132958964
1 1:0.4552261256141993 2:0.1606778754554267 3:0.21115085068690043 4:0.05606344219005916 5:0.032556740314871144 6:0.0297951582867784 7:0.49534450651769085 8:0.47113594040968343 9:0.1 10:0.1 11:0.5488322717622081 12:0.46178343949044587 13:1.0 14:0.5403397027600849 15:0.08067940552016985 16:0.9961437121253331 17:0.9972772533377038 18:328.83417598905254 19:-200.423473970673 20:-558.5843178406242
1 1:0.6307866440294284 2:0.3368421052631579 3:0.7477645727221279 4:0.25277306168647423 5:0.15084889643463498 6:0.1936922357679721 7:1.0 8:0.6843240910562088 9:0.0018700327255726976 10:0.1 11:1.0 12:0.4090125584831322 13:0.6029918739226792 14:0.20986210293031274 15:0.10157596651071164 16:0.6475254739557388 17:0.7754354089425899 18:796.8189487988028 19:28245.243899159002 20:3255.146978541033
1 1:0.26640773816886426 2:0.030774559038171338 3:0.023884917002696484 4:0.003117037330232788 5:0.0004576602429310046 6:0.1943083301922352 7:0.9877497173011685 8:1.0 9:0.1 10:0.1 11:0.2798916548432865 12:0.008512833741777377 13:0.000773893976525216 14:0.1 15:0.1 16:0.96874036097413 17:0.9831896898429855 18:2081.1561876410137 19:11694.63583079656 20:-6911.9377463788505
1 1:0.8128051161882445 2:0.21538761960554578 3:0.19903339191564148 4:0.04291154071470416 5:0.019966803358719 6:1.0 7:0.6297035347776511 8:0.5476054732041049 9:0.1 10:0.1 11:0.7935246679316889 12:0.3064516129032258 13:0.3183111954459203 14:0.058349146110056926 15:0.018500948766603416 16:0.9428188509877689 17:0.9738372413845939 18:4872.029348066946 19:-4031.398248365729 20:-2939.068015220725
1 1:0.48104002070298824 2:0.09033200895099786 3:0.11505381254661978 4:0.03260720646663927 5:0.02252972248862097 6:0.1 7:0.23803124475054593 8:0.5674449857214849 9:0.06568116915840752 10:0.0010078951789013943 11:0.9392591562999514 12:0.17652373340746402 13:0.22642296198484954 14:0.06643964139273056 15:0.06365974007922719 16:0.9221297714685669 17:0.9444983844914534 18:949.0245233816989 19:-1355.7678394407026 20:269.3834049116131
1 1:0.8969069611946212 2:0.2201282781506154 3:0.259379411109185 4:0.08330650553478121 5:0.055892622768133525 6:0.7443992665231604 7:1.0 8:0.4097105955513035 9:0.1 10:0.1 11:0.9001352134440795 12:0.17944755649990343 13:0.2422896143197476 14:0.08441182151825381 15:0.04024209645225678 16:0.7743824480272087 17:0.8787306714930418 18:-14188.948608746357 19:-5298.269620299928 20:-524.5234840189104
